player_id,player_name,Latest_Year,off_poss,def_poss,possessions,box_oVPM_TS,box_oVPM_TOV,box_oVPM_SC,box_dVPM_TS,box_dVPM_TOV,box_dVPM_SC,box_off,box_def,box_net,source_box_off_gap,source_box_def_gap,source_box_net_gap
1627780,Gary Payton II,2026,8753,8976,17729,-0.5266100122848049,-0.2675921713255145,0.7556595463468412,0.22375494546392327,1.3288476778163787,-0.1785118508454169,-0.038542637263478174,1.374090772434885,1.3355481351714067,-1.734723475976807e-16,-2.220446049250313e-16,-4.440892098500626e-16
1641740,Jaylen Clark,2026,2791,2840,5631,-1.493313679639192,0.4916686642157543,0.8597783360027066,0.6300799077936484,1.0060245193418431,-0.2451023768000703,-0.14186667942073095,1.391002050335421,1.24913537091469,-5.551115123125783e-17,-6.661338147750939e-16,-4.440892098500626e-16
1630198,Isaiah Joe,2026,13554,13366,26920,0.9055708290271394,0.343978285107395,-0.2132520465276925,-0.169256908281318,0.7666817441457026,-0.3887661329059104,1.0362970676068417,0.20865870295847416,1.2449557705653158,-2.220446049250313e-16,5.551115123125783e-17,-2.220446049250313e-16
1641726,Dereck Lively II,2026,4584,4592,9176,-0.5852111593706038,-0.7679690050804401,0.8532926690481272,1.721122010028651,-0.5273492143751639,0.5398757175357457,-0.49988749540291677,1.733648513189233,1.2337610177863163,-5.551115123125783e-17,0.0,0.0
1629661,Cameron Johnson,2026,16255,16201,32456,0.9896267328511101,0.3220290752640145,-0.3514299263126094,-0.1700304471251425,0.0947868746040531,0.3125933335917489,0.9602258818025152,0.2373497610706595,1.1975756428731748,0.0,0.0,0.0
1630529,Herbert Jones,2026,17870,17866,35736,-0.45414504995620586,-0.2510455561299896,-0.2014465465039946,0.6445913980075502,1.3158149013890177,0.1246955149262419,-0.9066371525901901,2.08510181432281,1.1784646617326198,1.1102230246251565e-16,0.0,0.0
1629646,Charles Bassey,2026,2901,2910,5811,-0.7874856854049526,-1.0309241137755465,2.01434863708615,0.434858696418978,-0.0576870852698784,0.594061475413939,0.19593883790565103,0.9712330865630386,1.1671719244686898,2.7755575615628914e-17,2.220446049250313e-16,2.220446049250313e-16
1642844,Dylan Harper,2026,3174,3179,6353,0.7604554215384096,0.2233739782118195,-0.1860552348588636,0.9142269114432062,-0.1570950273835526,-0.3922955736962356,0.7977741648913654,0.364836310363418,1.1626104752547834,0.0,0.0,0.0
1628368,De'Aaron Fox,2026,24045,23912,47957,1.2202782693546943,0.8765670544152702,-0.3455523251157829,-0.4462338843172896,0.2223435361863288,-0.3662498686363433,1.7512929986541819,-0.5901402167673041,1.1611527818868779,-2.220446049250313e-16,0.0,-2.220446049250313e-16
1629675,Naz Reid,2026,17644,17615,35259,0.129479591327393,-0.3394890257965653,-0.3024734140596207,1.092584775449851,0.1073171110534857,0.4362855913284471,-0.512482848528793,1.6361874778317838,1.1237046293029906,1.1102230246251565e-16,-2.220446049250313e-16,-2.220446049250313e-16
201143,Al Horford,2026,16593,16552,33145,0.3031342697002062,0.1647540247263541,-0.6446226926360591,1.3659155422503313,-0.9099852892329096,0.8063521249733264,-0.17673439820949882,1.2622823779907482,1.0855479797812493,-1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16
1629627,Zion Williamson,2026,12152,12031,24183,1.4813289690601374,-0.1192158493185343,0.2475849463361092,-0.11156804753836799,-0.0009540900712716,-0.4225974391258683,1.6096980660777125,-0.5351195767355079,1.0745784893422046,-2.220446049250313e-16,0.0,-2.220446049250313e-16
1630611,Gui Santos,2026,4720,4725,9445,0.02889281944792141,-0.8029534924183895,1.5677256678719995,-0.08259099129642719,0.3185296528943566,0.0268290175113528,0.7936649949015314,0.26276767910928217,1.0564326740108136,1.1102230246251565e-16,-5.551115123125783e-17,2.220446049250313e-16
1631131,Oscar Tshiebwe,2026,1560,1560,3120,-0.8126234684288218,0.1629199325897538,2.360504513423697,-1.590272925178068,-0.1822619123930008,1.0930017013213975,1.7108009775846291,-0.6795331362496713,1.0312678413349579,0.0,2.220446049250313e-16,2.220446049250313e-16
1630540,Miles McBride,2026,10054,10081,20135,-0.9379181239622492,0.8288430153435757,0.1978577913451243,0.6863978394999015,0.4955624390276607,-0.2524788423095069,0.08878268272645087,0.9294814362180553,1.0182641189445063,-2.7755575615628914e-17,1.1102230246251565e-16,2.220446049250313e-16
201942,DeMar DeRozan,2026,27418,27394,54812,1.4794173680093234,1.3889576217263455,-0.6814828914464693,-0.8719468484987204,0.0476955806178185,-0.3802674448784123,2.1868920982891993,-1.2045187127593142,0.9823733855298851,-8.881784197001252e-16,0.0,-8.881784197001252e-16
1631243,Mouhamed Gueye,2026,3667,3710,7377,-2.3228161547195616,0.0878487672812811,0.7656194502199105,1.3787735062789572,0.7712182665916609,0.2887436618557473,-1.4693479372183702,2.4387354347263654,0.9693874975079952,-4.440892098500626e-16,0.0,-3.3306690738754696e-16
1631099,Keegan Murray,2026,17025,17006,34031,-0.428158520856206,0.6639454041069908,0.1389841721045676,0.59567632849982,-0.1877443495231195,0.159196808808896,0.3747710553553524,0.5671287877855965,0.9418998431409489,5.551115123125783e-17,-2.220446049250313e-16,-3.3306690738754696e-16
1630552,Jalen Johnson,2026,14459,14465,28924,0.9088404738156398,-0.2879542373894124,-0.2521084259438911,0.09918467411062912,-0.1161163011310929,0.5582486611254969,0.3687778104823363,0.5413170341050331,0.9100948445873693,2.220446049250313e-16,0.0,1.1102230246251565e-16
1629048,Goga Bitadze,2026,9066,9092,18158,-1.3837201922771123,-0.9565267829042164,2.203418377869764,0.3499281680455944,0.3144097600068554,0.3059603239383218,-0.1368285973115646,0.9702982519907715,0.8334696546792069,0.0,-1.1102230246251565e-16,-2.220446049250313e-16
1631165,Keon Ellis,2026,8978,8992,17970,-0.2798835818609036,-0.0606962457442547,-0.1355063282300776,0.09774030072182319,1.41091022730932,-0.2027973507848469,-0.47608615583523595,1.3058531772462962,0.8297670214110603,5.551115123125783e-17,0.0,1.1102230246251565e-16
1631248,Baylor Scheierman,2026,3522,3531,7053,-0.2090797502201595,0.0148655227937389,0.7430286851051995,0.2023075676915237,0.2809049787591948,-0.2023925354100713,0.5488144576787789,0.2808200110406472,0.8296344687194261,0.0,0.0,0.0
1626167,Myles Turner,2026,19005,19009,38014,0.3554464943391933,-0.4604392981359513,-0.8918798525298328,2.089672136342933,-0.7534903396466914,0.4847472267175852,-0.9968726563265908,1.820929023413827,0.8240563670872361,0.0,0.0,0.0
1642864,Hugo González,2026,2112,2144,4256,-1.482014926276197,-0.5752370532618141,1.4955586196177268,1.3629603721352566,0.4819915861481504,-0.4674748592712756,-0.5616933599202842,1.3774770990121312,0.815783739091847,0.0,0.0,0.0
1630549,Day'Ron Sharpe,2026,7841,7829,15670,-1.6525815199029805,-1.3452496471221245,3.1019754865155247,0.008106224932627096,0.2626036342926904,0.4370385219079734,0.10414431949041969,0.7077483811332909,0.8118927006237106,8.326672684688674e-17,-1.1102230246251565e-16,-1.1102230246251565e-16
1630193,Immanuel Quickley,2026,18553,18550,37103,0.0010648319033285114,0.8281756840524139,-0.2101143737719144,0.6007293189253025,-0.1287654775119493,-0.2828908574045236,0.6191261421838281,0.18907298400882955,0.8081991261926577,1.1102230246251565e-16,5.551115123125783e-17,1.1102230246251565e-16
1629731,Dean Wade,2026,11102,11212,22314,-1.0259717358330123,0.2450599865529022,-0.0761904695337899,0.5743126300236041,0.3406633849050349,0.7377949450154813,-0.8571022188139,1.6527709599441203,0.7956687411302202,-1.1102230246251565e-16,-2.220446049250313e-16,-1.1102230246251565e-16
101108,Chris Paul,2026,16329,16288,32617,0.8803336848232817,0.7650399789828514,-0.4334092374254966,-0.5023611033825924,0.5180770412189732,-0.4384556509138153,1.2119644263806364,-0.42273971307743446,0.789224713303202,-4.440892098500626e-16,1.1102230246251565e-16,-2.220446049250313e-16
1642285,Cam Spencer,2026,4085,4052,8137,1.830339113747151,0.5006298209521592,0.3101050647635183,-1.5611973277025235,-0.0343047913442608,-0.27107674776688,2.6410739994628285,-1.8665788668136645,0.774495132649164,0.0,0.0,0.0
1642914,Javon Small,2026,1753,1757,3510,0.08625242080385381,0.0646204913921917,0.0633378388470458,-0.19813166807176158,0.6345808796717908,0.1124504861080019,0.2142107510430913,0.5488996977080312,0.7631104487511224,0.0,1.1102230246251565e-16,0.0
1630168,Onyeka Okongwu,2026,17965,17933,35898,-0.3339961983276954,-0.4373511316603957,0.8734996454390197,0.34701768167003433,-0.2554579851989096,0.5613145082678648,0.10215231545092862,0.6528742047389895,0.7550265201899181,2.7755575615628914e-17,0.0,0.0
1630178,Tyrese Maxey,2026,23841,23690,47531,1.2477945124554473,1.2111756248193797,-0.9379346228469654,-0.5739522585563898,0.0737848318823111,-0.2748422315214219,1.5210355144278616,-0.7750096581955006,0.746025856232361,0.0,0.0,0.0
1630568,Luka Garza,2026,4229,4231,8460,-1.182350728598384,-0.3410912369187606,3.2008919201319213,-1.3379289415481308,0.0803504047034869,0.3216818875622079,1.6774499546147765,-0.9358966492824361,0.7415533053323404,2.220446049250313e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
1630174,Aaron Nesmith,2026,14075,14080,28155,0.1448722237663566,0.0895816345421366,-0.1863947499120739,0.5845891364054618,0.1717145075559924,-0.1028353550490241,0.04805910839641933,0.6534682889124301,0.7015273973088495,2.7755575615628914e-17,1.1102230246251565e-16,1.1102230246251565e-16
1629680,Matisse Thybulle,2026,10359,10439,20798,-1.2251858134422817,-0.0243780645929494,-0.6219516546411816,0.40969099153920663,2.2983106214193305,-0.1391252867506843,-1.8715155326764128,2.5688763262078527,0.6973607935314399,0.0,0.0,0.0
202696,Nikola Vucevic,2026,24205,24140,48345,0.47360035262297495,-0.006375937097576,-0.5268352627228813,0.3622928511384415,-0.9009348877933512,1.288049492958295,-0.05961084719748233,0.7494074563033855,0.6897966091059031,-2.7755575615628914e-17,0.0,0.0
203114,Khris Middleton,2026,14196,14131,28327,1.2372109844544659,-0.0142278806475342,-0.3383938945229024,-0.1035989854202706,-0.076680650796597,-0.0155587956237589,0.8845892092840293,-0.1958384318406265,0.6887507774434027,0.0,3.0531133177191805e-16,2.220446049250313e-16
1629652,Luguentz Dort,2026,20955,21058,42013,-1.1436288219938602,0.4437775908233975,0.0652691982987054,0.47569589598671447,0.9411313479359612,-0.0992331120846108,-0.6345820328717573,1.3175941318380648,0.6830120989663075,-1.1102230246251565e-16,-2.220446049250313e-16,-3.3306690738754696e-16
203952,Andrew Wiggins,2026,19421,19453,38874,-0.5986321132543634,0.3816188752355204,0.183493163092154,0.9559332335579175,-0.1553291838657154,-0.0949519155790595,-0.033520074926688986,0.7056521341131426,0.6721320591864537,-8.326672684688674e-17,2.220446049250313e-16,2.220446049250313e-16
1642352,Keshad Johnson,2026,829,828,1657,-1.244095792574023,-0.1134311442523204,0.8622902648297117,0.4084970256615158,0.2453885783116351,0.5125183182067018,-0.4952366719966317,1.1664039221798528,0.6711672501832211,0.0,0.0,0.0
201567,Kevin Love,2026,9500,9445,18945,0.06616772212128011,-0.3685632122825548,0.3959708898630687,-0.4986720891958115,-0.3072813617742296,1.375051727438461,0.09357539970179407,0.5690982764684199,0.662673676170214,1.6653345369377348e-16,0.0,1.1102230246251565e-16
1642857,Kasparas Jakučionis,2026,2062,2064,4126,0.2550297332134297,-0.3042099087588494,1.0319235341086108,-0.5118122640896333,0.1635587314900535,0.0181764091551434,0.9827433585631911,-0.3300771234444364,0.6526662351187547,-1.1102230246251565e-16,0.0,0.0
1629660,Ty Jerome,2026,6832,6784,13616,0.8829564759884827,0.4940197517844652,-0.0300375741949115,-0.8992011340921591,0.5520962547551604,-0.3579012720750339,1.3469386535780365,-0.7050061514120325,0.6419325021660041,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16
1631105,Jalen Duren,2026,15264,15276,30540,-0.11868604242246253,-0.9879109048025628,2.057403128113094,0.0930107874858464,-0.7640574349161174,0.3614315149806073,0.9508061808880683,-0.30961513244966365,0.6411910484384047,-2.220446049250313e-16,-5.551115123125783e-17,-2.220446049250313e-16
1642918,Alijah Martin,2026,289,284,573,-1.7089345290619498,-0.0530096978582994,0.1752486350586631,0.047468159787654673,1.2287280262535685,0.947450560576532,-1.5866955918615862,2.223646746617755,0.636951154756169,0.0,4.440892098500626e-16,4.440892098500626e-16
1642281,Jaylon Tyson,2026,4535,4533,9068,0.09387988654295237,-0.2433554583393295,1.0098724170586426,0.0592841786816653,-0.0688507123459005,-0.2171349722020553,0.8603968452622655,-0.2267015058662905,0.633695339395975,0.0,0.0,0.0
1630578,Alperen Sengun,2026,21342,21203,42545,-0.029983453761581902,-0.4947209053917408,1.0784093456283417,-0.12231479172454796,0.0562425324300585,0.1337802553032775,0.553704986475019,0.06770799600878805,0.621412982483807,1.1102230246251565e-16,-5.551115123125783e-17,0.0
1641772,Nae'Qwan Tomlin,2026,2202,2228,4430,-1.3809630579980487,0.4088690573260065,1.027006853386958,-0.2579105100653576,0.5369246497064919,0.2383075612008378,0.05491285271491586,0.5173217008419722,0.572234553556888,6.245004513516506e-17,1.1102230246251565e-16,1.1102230246251565e-16
1628976,Wendell Carter Jr.,2026,18137,18142,36279,-1.152679491545825,-0.6697712127526885,0.3807870606885367,1.3065725596816373,-0.5033214940983266,1.2104931573820858,-1.4416636436099768,2.0137442229653963,0.5720805793554196,0.0,0.0,0.0
1642867,Collin Murray-Boyles,2026,2503,2519,5022,-0.8804345811248055,-0.1844026289969579,0.0371593068229523,0.7284951201184101,0.7402712236286694,0.1020145140167241,-1.027677903298811,1.5707808577638036,0.5431029544649926,0.0,0.0,0.0
1628960,Grayson Allen,2026,19127,18995,38122,1.1067694764907936,0.401116586969943,-0.2929224713872843,-0.5430714327041263,0.0659520424407606,-0.2016392723242311,1.2149635920734525,-0.6787586625875968,0.5362049294858557,0.0,1.1102230246251565e-16,1.1102230246251565e-16
1642450,Daniss Jenkins,2026,3015,3001,6016,-0.45424381940903313,0.0253872539504406,0.5996601396119607,-0.1574937133790015,0.690382792091021,-0.1689830517923801,0.17080357415336822,0.3639060269196394,0.5347096010730077,2.7755575615628914e-17,1.1102230246251565e-16,1.1102230246251565e-16
1629026,Kenrich Williams,2026,10823,10928,21751,-1.1888223140360346,0.1097332713782458,0.7787210596084738,-0.1266345629932076,1.061387237995207,-0.109375538356326,-0.300367983049315,0.8253771366456734,0.5250091535963584,-2.220446049250313e-16,0.0,-2.220446049250313e-16
203078,Bradley Beal,2026,13496,13487,26983,1.3749273391714607,-0.0168639914417194,-0.4332064962160284,-0.0856078077369449,-0.0580099766866779,-0.2573413496322431,0.9248568515137128,-0.4009591340558659,0.5238977174578469,2.220446049250313e-16,5.551115123125783e-17,3.3306690738754696e-16
203992,Bogdan Bogdanovic,2026,15345,15282,30627,0.379660107880033,0.5162132522320073,-0.153458506215565,-0.0509403881333761,-0.080984800552831,-0.1025759770814313,0.7424148538964753,-0.2345011657676384,0.5079136881288369,1.1102230246251565e-16,8.326672684688674e-17,1.1102230246251565e-16
1628978,Donte DiVincenzo,2026,19255,19241,38496,0.7662321651040938,0.0555303860049705,-0.2070072979215586,-0.792280268345681,0.9457407426331842,-0.2730147104252856,0.6147552531875057,-0.11955423613778238,0.4952010170497233,-1.1102230246251565e-16,2.7755575615628914e-17,0.0
1631255,Karlo Matkovic,2026,3501,3530,7031,-0.49496729937928996,-0.7608493632788589,0.6654982243955262,0.7020787114997366,-0.1938128393210235,0.5618061058803561,-0.5903184382626226,1.070071978059069,0.4797535397964464,0.0,-2.220446049250313e-16,-1.6653345369377348e-16
1627742,Brandon Ingram,2026,17542,17500,35042,1.9936552457594148,0.2722591208653101,-0.4130508668947204,-0.7628418602644462,-0.4953994302803216,-0.1405363322325096,1.8528634997300044,-1.3987776227772772,0.4540858769527272,0.0,0.0,0.0
203944,Julius Randle,2026,23449,23421,46870,1.2290109045261524,-0.0878305840651632,0.3663230822716957,-0.2644334835791781,-0.8220122033701343,0.0320425977685376,1.5075034027326848,-1.0544030891807747,0.45310031355191005,0.0,0.0,5.551115123125783e-17
203932,Aaron Gordon,2026,18547,18488,37035,0.2421909358384562,-0.1158884480372837,0.3874584547188443,0.623543004705385,-0.542843052943795,-0.1424237141503931,0.5137609425200168,-0.06172376238880303,0.45203718013121374,0.0,-1.3183898417423734e-16,-5.551115123125783e-17
1630530,Trey Murphy III,2026,18845,18736,37581,1.3802154327440317,0.4115585765887271,-0.3633042295686207,-1.0107132736248567,0.2396600834609678,-0.2060451508676445,1.4284697797641381,-0.9770983410315335,0.45137143873260466,2.220446049250313e-16,1.1102230246251565e-16,4.440892098500626e-16
1630692,Jordan Goodwin,2026,8569,8593,17162,-1.8566573994499969,0.1523434555261594,1.6595894490266934,-0.7633757494815184,1.0562998882277477,0.2012693538338713,-0.04472449489714414,0.49419349258010054,0.4494689976829564,-4.163336342344337e-17,5.551115123125783e-17,1.1102230246251565e-16
1641783,Tristan da Silva,2026,7053,7040,14093,-0.7709161424108373,0.1461442331600917,0.22923029951897,0.5833039080667463,-0.1531334720161234,0.4104714826526511,-0.39554160973177555,0.840641918703274,0.44510030897149844,-5.551115123125783e-17,-1.1102230246251565e-16,-5.551115123125783e-17
1630166,Deni Avdija,2026,21896,21966,43862,0.7315090513929831,-0.4116766223194336,-0.1743633675699937,0.7186037017445075,-0.4955660711654575,0.0581937161038184,0.14546906150355576,0.2812313466828684,0.4267004081864242,5.551115123125783e-17,-5.551115123125783e-17,0.0
1628415,Dillon Brooks,2026,19309,19387,38696,-0.8756540462011596,0.6032617565137732,0.0635844372185729,0.5065259678474784,0.3186659688884932,-0.1929234364422621,-0.20880785246881348,0.6322685002937095,0.423460647824896,-8.326672684688674e-17,1.1102230246251565e-16,1.1102230246251565e-16
203484,Kentavious Caldwell-Pope,2026,21098,21132,42230,0.4044490868049736,0.2639002049974843,-0.8213472677416714,-0.0734308430925101,0.9176602798193428,-0.2987120549666608,-0.1529979759392136,0.545517381760172,0.39251940582095834,-3.0531133177191805e-16,0.0,-1.6653345369377348e-16
1630583,Santi Aldama,2026,13539,13492,27031,-0.2568890138986069,-0.0122260925567486,0.2085194830801191,0.5914274217846633,-0.2804079371183944,0.1395811486842567,-0.06059562337523641,0.45060063335052564,0.3900050099752892,-1.1102230246251565e-16,-5.551115123125783e-17,-1.1102230246251565e-16
1627739,Kris Dunn,2026,12512,12564,25076,-0.5500534522190474,-0.1210219144262827,-0.3122711915059559,0.2901703788852566,1.149795062366206,-0.1034073791523409,-0.9833465581512861,1.3365580620991218,0.3532115039478356,1.1102230246251565e-16,0.0,1.1102230246251565e-16
1630171,Isaac Okoro,2026,16510,16689,33199,-0.8542213663317981,0.3060677123856935,-0.0630914108551387,0.7222881980462311,0.160958202531398,0.0806403479072616,-0.6112450648012433,0.9638867484848908,0.35264168368364746,1.1102230246251565e-16,0.0,1.6653345369377348e-16
1631199,Ron Harper Jr.,2026,752,748,1500,-1.280670606819721,0.5064165447162048,0.4773204500861084,0.5438628680288082,0.0445385008483392,0.0610111649227837,-0.2969336120174077,0.6494125337999311,0.35247892178252344,0.0,-1.1102230246251565e-16,-5.551115123125783e-17
1642264,Stephon Castle,2026,8759,8762,17521,0.4954597655215234,-0.1307842927545008,0.065631712466316,0.21975224996664391,0.1316658065737807,-0.4884858016174966,0.4303071852333386,-0.13706774507707198,0.29323944015626663,0.0,-8.326672684688674e-17,-5.551115123125783e-17
1641796,Pelle Larsson,2026,5507,5554,11061,0.5493647721074141,0.1171428916467815,-0.3817883755927388,-0.1307712772231488,0.3210983717014488,-0.2054074713777204,0.28471928816145675,-0.015080376899420406,0.2696389112620363,-1.6653345369377348e-16,9.367506770274758e-17,0.0
1630256,Jae'Sean Tate,2026,9684,9745,19429,-1.326169967795711,-0.3523438006329307,1.0182954643361546,0.2804993272972107,0.4768870602745338,0.1346024303850979,-0.6602183040924872,0.8919888179568425,0.23177051386435532,0.0,1.1102230246251565e-16,1.1102230246251565e-16
1642907,Cedric Coward,2026,3377,3371,6748,-0.5534195586473416,-0.3652212842812407,0.7649323681990944,0.9863775443937514,-0.3302777034491065,-0.3141967277821044,-0.1537084747294879,0.3419031131625404,0.1881946384330525,0.0,1.1102230246251565e-16,1.1102230246251565e-16
203552,Seth Curry,2026,10330,10245,20575,0.10202751680729488,0.138798051098045,-0.454620656783563,-0.377824597818577,0.6431361204204092,0.1246109566788012,-0.21379508887822313,0.3899224792806334,0.17612739040241027,-2.7755575615628914e-17,0.0,5.551115123125783e-17
1630631,Jose Alvarado,2026,11874,11888,23762,-0.9829042567231692,0.3539070246487841,0.0244037622797974,-0.3770140804746871,1.3451929791480397,-0.2057352981615775,-0.6045934697945877,0.7624436005117751,0.15785013071718734,0.0,1.1102230246251565e-16,1.3877787807814457e-16
1642346,Ryan Dunn,2026,5411,5538,10949,-1.918546429315275,-0.100615104535459,1.05485996592497,0.9604443410571761,0.2611660273996854,-0.1116981006020044,-0.9643015679257638,1.1099122678548572,0.14561069992909337,0.0,2.220446049250313e-16,2.7755575615628914e-16
1630200,Tre Jones,2026,16442,16410,32852,0.3145654504197379,0.7399252755762948,-0.3433517037954402,-0.8124600164833805,0.5342732992200687,-0.3022415119895503,0.7111390222005926,-0.5804282292528621,0.13071079294773047,-2.220446049250313e-16,1.1102230246251565e-16,-2.7755575615628914e-17
1642843,Cooper Flagg,2026,4946,4958,9904,-0.2928276713821434,0.4080113158395455,-0.592981386559464,0.828168940841248,-0.3816086987012631,0.1305380562642106,-0.4777977421020619,0.5770982984041955,0.09930055630213358,0.0,-2.220446049250313e-16,-2.220446049250313e-16
200768,Kyle Lowry,2026,12516,12505,25021,0.12164425581404509,-0.006491839261377,-0.4637820532658998,-0.2019319593075623,0.5483257261265215,0.0973861464966469,-0.34862963671323166,0.4437799133156061,0.09515027660237446,5.551115123125783e-17,0.0,1.6653345369377348e-16
1643052,Chaney Johnson,2026,716,713,1429,0.0622969611210117,-0.6318648229853903,0.2037667308241475,0.07022864909026871,0.419202324604994,-0.0315279530371093,-0.36580113104023104,0.4579030206581534,0.09210188961792237,-5.551115123125783e-17,1.1102230246251565e-16,6.938893903907228e-17
1642845,VJ Edgecombe,2026,5405,5404,10809,-0.7335950920545142,0.3937030441131018,0.1925202809358715,-0.1135720918383828,0.4296045038026703,-0.0869121169922436,-0.14737176700554092,0.2291202949720439,0.08174852796650298,-1.1102230246251565e-16,0.0,-1.249000902703301e-16
1628970,Miles Bridges,2026,19999,20022,40021,0.3797668135913057,0.2457294562408606,-0.3961537876235914,0.6880679976137869,-0.5959974432937202,-0.258825116776248,0.22934248220857495,-0.16675456245618125,0.0625879197523937,-5.551115123125783e-17,-5.551115123125783e-17,-1.1102230246251565e-16
202691,Klay Thompson,2026,18986,18948,37934,0.7312117649155152,0.4665532215064425,-0.4508705764965927,0.439259292192985,-0.6622827920727276,-0.4636931678065272,0.746894409925365,-0.6867166676862697,0.06017774223909533,1.1102230246251565e-16,0.0,1.3183898417423734e-16
1629656,Quentin Grimes,2026,16390,16478,32868,0.4550099112035174,-0.052003953586343,-0.3271512234030571,0.16400274599980438,0.1142361288342332,-0.3019817044928585,0.07585473421411731,-0.023742829658820908,0.05211190455529641,1.1102230246251565e-16,-1.0755285551056204e-16,1.0408340855860843e-16
1641775,Jordan Walsh,2026,3258,3308,6566,-1.1544586997884634,-0.3337977861580459,1.192647279229211,0.3222801975022997,0.1101941248087789,-0.1163605835463751,-0.2956092067172982,0.3161137387647035,0.02050453204740532,-2.7755575615628914e-16,0.0,-1.7694179454963432e-16
1629723,John Konchar,2026,11629,11675,23304,-1.0924445522345894,-0.0404280073726016,0.7185899674191896,-0.5820162053470616,0.7826178140517455,0.2287464593173707,-0.41428259218800134,0.4293480680220546,0.015065475834053266,-5.551115123125783e-17,0.0,6.591949208711867e-17
1630188,Jalen Smith,2026,11040,11062,22102,-0.806419379340417,-0.3497358909558081,0.9076693860573144,0.5517087808139928,-0.7472041888156905,0.4340841215120368,-0.2484858842389106,0.23858871351033906,-0.009897170728571547,-1.1102230246251565e-16,-5.551115123125783e-17,-2.463307335887066e-16
1626181,Norman Powell,2026,17923,17868,35791,1.7935285796595561,0.3345004390539653,-0.7770055396393852,-1.1129742882078308,0.0257507344249167,-0.2891275276143117,1.3510234790741364,-1.376351081397226,-0.025327602323089504,0.0,-4.440892098500626e-16,-3.0531133177191805e-16
1626156,D'Angelo Russell,2026,18451,18342,36793,1.1143868369188188,0.3361112977955474,-0.7407345115203342,-0.555126078936628,0.0792913172187702,-0.2599122028706644,0.709763623194032,-0.7357469645885222,-0.02598334139449021,2.220446049250313e-16,2.220446049250313e-16,3.885780586188048e-16
1630541,Moses Moody,2026,11753,11749,23502,-0.5706626203868889,0.2428295578259966,0.3168819731139578,-0.2191614504558343,0.3373886782582898,-0.1506830428416376,-0.010951089446934459,-0.03245581503918213,-0.04340690448611659,-5.898059818321144e-17,-2.7755575615628914e-17,1.3877787807814457e-17
203084,Harrison Barnes,2026,24275,24214,48489,0.6152733821563054,0.5813558481801537,-0.1167164806172351,-0.7785589046141486,-0.4518873767785112,0.1025619843816648,1.079912749719224,-1.127884297010995,-0.047971547291771,0.0,0.0,0.0
1631157,Ryan Rollins,2026,6874,6911,13785,0.4157731889641184,-0.0388120685343183,-0.4932207002729457,-0.2126428748047001,0.603910072831791,-0.3261087007008732,-0.11625957984314556,0.06515849732621765,-0.05110108251692791,4.163336342344337e-17,1.5265566588595902e-16,9.020562075079397e-17
1627884,Derrick Jones Jr.,2026,13798,13810,27608,-0.7369508218206656,-0.2182210172029177,-0.1066404398926859,0.3946887084842551,0.4712146484585757,0.1413463735646337,-1.0618122789162692,1.0072497305074644,-0.05456254840880481,2.220446049250313e-16,-2.220446049250313e-16,-1.3877787807814457e-17
1629001,De'Anthony Melton,2026,12401,12392,24793,-0.6287411215040809,0.0144835878763352,0.2418110576341736,-0.7007216566569904,1.1322223732897134,-0.1192342221484607,-0.3724464759935721,0.31226649448426236,-0.060179981509309755,-2.220446049250313e-16,2.7755575615628914e-16,4.85722573273506e-17
1642276,Kel'el Ware,2026,6469,6512,12981,-1.6523068448842833,-0.2219563286808131,0.9480373260426218,1.0944692397247506,-0.4205981678439697,0.1646109626666009,-0.9262258475224745,0.8384820345473819,-0.0877438129750926,3.3306690738754696e-16,1.1102230246251565e-16,3.0531133177191805e-16
203937,Kyle Anderson,2026,14370,14407,28777,-0.560239836601537,-0.0370988676809733,-0.5336258602464232,0.35901831661061373,0.676637714534466,0.0039357656677782,-1.1309645645289335,1.0395917968128578,-0.09137276771607561,2.220446049250313e-16,-2.220446049250313e-16,-3.0531133177191805e-16
203924,Jerami Grant,2026,17987,17996,35983,0.3284297766034647,0.1239031794598452,-0.2510753453271654,-0.1425498650612799,-0.0964654446006074,-0.0693782229627372,0.20125761073614445,-0.3083935326246245,-0.10713592188848003,5.551115123125783e-17,1.1102230246251565e-16,1.6653345369377348e-16
1642504,Cormac Ryan,2026,539,535,1074,0.4767262142486024,-0.2880275770169,0.3369803222347362,-0.8696173295145582,0.331504951307827,-0.1193178889864006,0.5256789594664386,-0.6574302671931318,-0.1317513077266932,0.0,0.0,0.0
1629622,Max Strus,2026,15576,15546,31122,-0.05273369622842611,0.1518030417459622,-0.2478811608191493,0.0816595465718521,-0.173748790666708,0.0919195209918753,-0.1488118153016132,-0.00016972310298060678,-0.1489815384045938,0.0,-1.0676680893551005e-16,-1.1102230246251565e-16
1629012,Collin Sexton,2026,14157,14135,28292,1.0834766830094789,0.076515232409694,0.2913973071121613,-1.215711179323081,0.0918939340564479,-0.4766793106520592,1.451389222531334,-1.6004965559186923,-0.14910733338735827,-4.440892098500626e-16,0.0,-2.7755575615628914e-16
