player_id,player_name,Latest_Year,oTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
202691,Klay Thompson,2026,-1.4,-0.72,-0.26,-0.46,-0.55,1.8,-0.59,-0.67,0.09,0.21,-2.32,1.54,-0.79,0.46,-1.07,-1.25,-0.05,1.59,-1.27,-0.38,5546,2798,2748
1642882,ID_1642882,2026,0.43,-0.21,-0.06,-0.15,0.23,-1.1,-0.24,-0.03,-0.22,0.13,0.3,-1.11,-0.81,-0.05,0.21,0.09,0.28,-1.39,0.02,-0.11,505,254,251
202696,Nikola Vucevic,2026,-0.13,0.62,-0.19,0.82,-0.68,0.08,-1.71,-0.58,-1.12,1.21,-0.26,-0.55,-0.81,-0.2,-1.03,0.77,0.39,-0.94,-0.06,-0.5,7052,3527,3525
1630549,Day'Ron Sharpe,2026,-0.56,-1.51,-0.16,-1.35,1.07,-0.72,0.84,0.74,0.1,0.39,-1.17,0.35,-0.81,-0.32,1.54,-2.71,0.64,-0.29,-0.44,1.23,4709,2367,2342
1642874,ID_1642874,2026,-1.39,-0.71,-0.81,0.1,0.26,0.58,0.32,0.49,-0.17,-0.05,-1.78,0.97,-0.81,0.18,0.42,-2.2,0.4,0.57,-0.45,0.27,3941,1980,1961
1630249,Vit Krejci,2026,-0.84,-0.46,-0.2,-0.26,0.15,-0.33,0.37,0.3,0.08,0.13,-1.0,0.19,-0.81,0.17,0.42,-1.42,0.03,0.16,-0.31,0.5,5589,2785,2804
1642859,Jase Richardson,2026,-0.43,-0.36,-0.25,-0.11,0.66,-0.58,0.3,0.15,0.14,-0.09,-0.43,-0.39,-0.81,-0.31,0.08,-0.51,-0.15,-0.24,0.3,0.21,2061,1029,1032
204060,Joe Ingles,2026,-0.09,-0.46,-0.21,-0.25,-0.13,-0.29,0.17,0.09,0.08,-0.02,-0.76,-0.06,-0.82,0.0,-0.23,-0.53,-0.11,0.05,-0.59,0.15,333,169,164
1642869,ID_1642869,2026,-1.07,-0.61,-0.29,-0.32,1.14,-0.56,-0.22,-0.18,-0.05,0.19,-0.3,-0.53,-0.83,0.3,0.53,-0.83,0.03,-0.56,0.53,-0.03,2403,1196,1207
1630649,Stanley Umude,2026,-0.16,-0.16,-0.09,-0.07,-0.04,-0.41,-0.04,-0.0,-0.04,-0.0,-0.4,-0.43,-0.83,-0.02,-0.06,-0.34,0.06,-0.49,-0.2,-0.04,27,14,13
1631103,Malaki Branham,2026,-0.9,-0.29,-0.24,-0.05,0.16,-0.08,0.37,-0.1,0.48,-0.11,-0.98,0.14,-0.83,0.02,0.56,-1.54,-0.4,0.54,-0.13,0.26,1100,545,555
1641780,ID_1641780,2026,-0.66,-0.16,0.11,-0.27,-0.09,-0.02,0.04,-0.13,0.17,-0.02,-1.0,0.17,-0.84,0.07,-0.15,-0.85,-0.01,0.18,-0.25,0.02,253,127,126
203078,Bradley Beal,2026,0.36,0.01,-0.1,0.11,-0.15,-0.68,-0.01,-0.03,0.01,-0.15,0.09,-0.93,-0.84,-0.22,-0.07,0.16,-0.04,-0.89,-0.14,-0.16,493,249,244
1631466,Jeenathan Williams,2026,-0.48,0.12,0.09,0.02,0.17,-0.58,-0.01,-0.14,0.13,-0.16,-0.13,-0.72,-0.85,0.09,0.16,-0.29,-0.1,-0.62,0.29,-0.17,245,122,123
1629639,Tyler Herro,2026,-1.0,0.68,0.15,0.52,-0.35,0.73,-0.63,-0.8,0.17,-0.18,-0.73,-0.13,-0.86,-0.11,-0.53,-0.2,0.01,-0.14,0.33,-0.81,2722,1358,1364
1641998,Trey Jemison,2026,-0.5,-0.07,-0.06,-0.01,-0.08,-0.16,0.05,0.05,-0.0,-0.0,-0.73,-0.13,-0.87,-0.11,-0.34,-0.39,-0.13,-0.0,-0.15,0.05,252,125,127
203084,Harrison Barnes,2026,0.22,0.6,0.24,0.35,-0.36,-1.12,-0.28,0.06,-0.35,0.29,0.23,-1.12,-0.88,-0.23,0.56,-0.33,0.12,-1.24,0.24,0.01,6884,3461,3423
1642502,Malevy Leons,2026,-0.1,-0.17,-0.04,-0.14,0.21,-0.59,-0.04,-0.05,0.0,-0.15,-0.18,-0.71,-0.89,-0.05,0.49,-0.67,-0.07,-0.64,0.04,-0.19,282,141,141
201145,Jeff Green,2026,0.11,-0.25,-0.02,-0.22,0.13,-0.32,-0.21,-0.04,-0.18,-0.34,-0.1,-0.79,-0.89,-0.01,0.16,-0.26,-0.4,-0.39,-0.12,-0.55,442,226,216
1629021,Moritz Wagner,2026,-0.08,0.24,0.15,0.09,-0.04,-0.83,-0.15,-0.08,-0.08,0.03,0.06,-0.95,-0.89,-0.06,-0.58,0.64,0.48,-1.43,0.2,-0.12,1223,610,613
1641809,Drew Peterson,2026,-0.71,0.01,0.04,-0.02,0.06,-0.44,0.49,0.01,0.46,-0.1,-0.7,-0.2,-0.9,-0.21,-0.03,-0.67,-0.08,-0.12,0.07,0.39,253,126,127
1642959,Chris Youngblood,2026,-0.41,-0.07,0.15,-0.21,-0.4,0.61,-0.5,-0.25,-0.26,-0.16,-0.98,0.07,-0.91,0.02,-0.2,-0.78,0.56,-0.49,-0.47,-0.66,714,362,352
201587,Nicolas Batum,2026,0.02,-0.12,0.14,-0.26,-0.4,0.13,-0.22,0.08,-0.3,-0.33,-0.25,-0.66,-0.91,0.01,0.04,-0.29,-0.08,-0.58,-0.52,-0.55,4405,2213,2192
1642878,Tyrese Proctor,2026,-0.76,0.2,-0.05,0.25,0.1,-0.57,0.8,0.3,0.52,-0.98,-0.27,-0.67,-0.93,0.28,0.35,-0.62,-0.47,-0.2,0.3,-0.18,1784,892,892
1630168,Onyeka Okongwu,2026,-0.36,-0.67,-0.15,-0.52,-0.73,-0.4,0.24,0.55,-0.31,0.49,-1.56,0.61,-0.95,0.48,-0.32,-1.24,0.75,-0.14,-1.4,0.73,7833,3913,3920
1631247,Luke Travers,2026,-1.02,0.22,0.05,0.17,0.08,-0.26,0.3,0.22,0.09,-0.11,-0.73,-0.22,-0.95,-0.16,0.06,-0.79,0.15,-0.37,0.3,0.19,455,229,226
1626162,Kelly Oubre Jr.,2026,0.79,0.1,0.19,-0.1,-0.27,-0.68,0.31,0.05,0.26,-0.62,0.3,-1.26,-0.96,-0.59,-0.23,0.53,-1.29,0.03,-0.17,-0.31,5295,2643,2652
203484,Kentavious Caldwell-Pope,2026,-1.17,0.05,0.07,-0.02,0.25,-0.24,0.7,0.58,0.12,-0.8,-1.04,0.07,-0.97,0.24,0.03,-1.07,-0.6,0.67,0.3,-0.1,4662,2333,2329
1629611,Terance Mann,2026,-0.3,-0.35,0.39,-0.73,0.23,-0.1,-0.14,-0.13,-0.01,-0.46,-0.42,-0.54,-0.97,0.15,0.11,-0.53,0.26,-0.8,-0.12,-0.6,5778,2898,2880
1631321,Sidy Cissoko,2026,-1.39,-0.97,-0.11,-0.86,0.59,-0.12,1.28,0.35,0.93,-0.08,-1.94,0.95,-0.99,-0.3,-0.18,-1.76,-0.08,1.03,-0.38,1.2,5191,2593,2598
1630621,Hunter Dickinson,2026,-0.33,-0.22,-0.04,-0.19,0.03,-0.28,-0.13,-0.06,-0.06,-0.05,-0.54,-0.46,-1.0,-0.02,-0.11,-0.43,0.09,-0.55,-0.19,-0.18,40,20,20
1630644,Mac McClung,2026,-1.06,0.09,0.02,0.05,0.19,-0.55,-0.04,-0.14,0.09,0.02,-0.49,-0.51,-1.01,0.34,0.09,-0.58,0.05,-0.56,0.28,-0.02,206,104,102
1642271,Kyle Filipowski,2026,0.03,-0.07,0.16,-0.22,0.09,-1.39,0.24,0.34,-0.1,-0.5,0.37,-1.4,-1.03,0.57,0.3,0.07,-0.57,-0.83,0.02,-0.26,5976,2997,2979
201569,Eric Gordon,2026,-0.33,-0.24,0.01,-0.25,0.08,-0.48,0.05,-0.1,0.15,-0.15,-0.55,-0.49,-1.04,0.03,0.12,-0.67,0.07,-0.56,-0.16,-0.1,305,151,154
1627747,Caris LeVert,2026,-1.16,-0.15,-0.11,-0.04,0.63,1.13,-0.35,-0.25,-0.1,-0.46,-0.78,-0.25,-1.04,-0.68,0.08,-0.86,-0.68,0.43,0.48,-0.81,3533,1781,1752
1641778,Leaky Black,2026,-0.47,-0.04,-0.11,0.07,0.17,-0.41,-0.28,-0.06,-0.22,-0.04,-0.47,-0.58,-1.05,0.02,0.35,-0.82,-0.14,-0.44,0.13,-0.32,552,276,276
1627742,Brandon Ingram,2026,0.43,-0.37,-0.16,-0.21,-0.06,-0.82,-0.17,0.28,-0.45,0.05,-0.39,-0.66,-1.05,-0.11,-0.37,-0.02,0.72,-1.38,-0.43,-0.12,8558,4279,4279
1631102,TyTy Washington Jr.,2026,-0.13,-0.17,0.07,-0.25,0.04,-0.57,-0.01,0.03,-0.04,-0.23,-0.25,-0.8,-1.05,0.02,-0.09,-0.16,-0.39,-0.41,-0.13,-0.24,194,95,99
1641723,Kobe Bufkin,2026,-0.46,0.17,-0.16,0.34,-0.33,-0.21,-0.21,-0.22,0.01,-0.06,-0.73,-0.33,-1.06,0.04,-0.29,-0.44,-0.09,-0.24,-0.16,-0.27,364,182,182
1642461,Spencer Jones,2026,-0.18,0.35,0.05,0.3,-0.59,-0.19,-0.24,-0.23,-0.0,0.33,-0.8,-0.27,-1.07,-0.55,-0.49,-0.31,0.2,-0.47,-0.24,0.09,4889,2416,2473
1642367,Jonathan Mogbo,2026,-0.84,-0.14,-0.35,0.22,-0.04,0.13,0.27,0.12,0.14,-0.33,-1.13,0.05,-1.08,-0.13,-0.04,-1.09,-0.4,0.45,-0.18,-0.06,598,299,299
1641871,Duop Reath,2026,-0.52,-0.66,-0.41,-0.25,-0.17,0.85,0.05,-0.12,0.17,-0.47,-1.58,0.5,-1.08,-0.16,-0.1,-1.48,-0.09,0.59,-0.83,-0.42,1081,537,544
1630322,Lindy Waters III,2026,-0.54,-0.11,0.17,-0.29,-0.08,-0.28,-0.49,-0.44,-0.05,0.17,-0.61,-0.5,-1.11,0.22,-0.02,-0.59,-0.46,-0.04,-0.19,-0.32,918,460,458
1631099,Keegan Murray,2026,-1.74,0.38,-0.06,0.46,0.01,0.79,-0.1,0.32,-0.43,-0.37,-1.45,0.34,-1.11,-0.08,-0.21,-1.24,-0.19,0.53,0.39,-0.47,3244,1621,1623
1628371,Jonathan Isaac,2026,-1.96,-0.22,-0.29,0.06,0.54,0.42,0.23,0.05,0.18,0.13,-1.75,0.63,-1.12,-0.26,1.08,-2.83,-0.16,0.79,0.32,0.36,2072,1028,1044
1629599,Amir Coffey,2026,-0.25,-0.41,-0.52,0.11,-0.2,0.43,0.12,-0.52,0.62,-0.33,-1.03,-0.1,-1.13,-0.49,-0.19,-0.84,-0.7,0.6,-0.61,-0.21,1648,819,829
1628436,Luke Kornet,2026,-2.02,0.16,0.01,0.15,0.73,0.78,-0.81,-0.3,-0.5,-0.0,-0.98,-0.15,-1.13,0.03,0.46,-1.44,-0.31,0.16,0.89,-0.81,4965,2477,2488
1630536,Sharife Cooper,2026,0.03,0.05,-0.1,0.15,-0.43,-0.53,0.43,0.34,0.09,-0.73,-0.5,-0.66,-1.15,0.03,0.13,-0.63,-0.37,-0.29,-0.38,-0.3,1406,705,701
1630590,Scotty Pippen Jr.,2026,-0.48,0.07,0.02,0.05,-0.4,-0.36,0.5,-0.09,0.59,-0.6,-0.99,-0.18,-1.16,0.11,-0.31,-0.68,-0.75,0.57,-0.33,-0.1,905,451,454
203914,Gary Harris,2026,0.16,-0.81,-0.61,-0.2,-0.48,-0.94,0.48,0.26,0.22,0.4,-1.02,-0.15,-1.17,0.02,-0.33,-0.69,0.83,-0.98,-1.29,0.88,2383,1198,1185
1641730,Noah Clowney,2026,0.26,-0.1,0.06,-0.16,-0.54,-0.28,-0.46,-0.14,-0.32,-0.01,-0.38,-0.81,-1.19,-0.06,-0.88,0.5,-0.47,-0.34,-0.64,-0.47,6749,3377,3372
1642276,Kel'el Ware,2026,-1.63,-0.06,-0.45,0.38,0.88,0.71,-0.35,-0.08,-0.27,-0.84,-0.55,-0.65,-1.2,0.09,1.33,-1.88,-0.65,-0.0,0.82,-1.19,5991,2984,3007
1630639,AJ Lawson,2026,-0.98,0.19,0.21,-0.02,0.01,-0.58,-0.06,-0.05,-0.01,0.04,-0.78,-0.44,-1.21,0.17,0.13,-0.91,0.22,-0.66,0.2,-0.02,426,213,213
1641824,Matas Buzelis,2026,-0.27,-0.71,-0.51,-0.2,-0.51,0.82,-0.77,-0.05,-0.73,0.4,-1.65,0.43,-1.22,-0.18,-0.36,-1.29,0.25,0.18,-1.22,-0.37,7404,3701,3703
2544,LeBron James,2026,0.31,-0.45,-0.37,-0.07,-0.51,-0.36,0.06,-0.25,0.3,-0.11,-0.38,-0.84,-1.23,-0.17,-0.52,0.14,-0.49,-0.35,-0.96,-0.05,5898,2936,2962
1630214,Xavier Tillman,2026,-0.28,-0.5,0.19,-0.68,0.19,-0.73,0.22,0.13,0.08,-0.1,-0.6,-0.63,-1.23,-0.03,0.2,-0.8,0.11,-0.74,-0.31,0.12,498,248,250
1627824,Guerschon Yabusele,2026,-0.43,-0.41,-0.06,-0.35,0.07,-0.33,-0.03,0.31,-0.33,-0.27,-1.01,-0.23,-1.24,0.16,-0.54,-0.47,-0.4,0.17,-0.34,-0.3,2866,1441,1425
1642880,ID_1642880,2026,0.79,-0.21,-0.15,-0.07,-0.52,-0.87,-0.34,-0.17,-0.17,-0.13,-0.03,-1.21,-1.24,0.04,-0.77,0.74,-0.2,-1.01,-0.73,-0.47,1485,741,744
1628396,Tony Bradley,2026,-1.61,-0.24,-0.3,0.05,0.93,-1.13,0.14,-0.21,0.35,0.26,-0.75,-0.5,-1.25,0.4,0.42,-1.17,0.58,-1.08,0.69,0.4,1663,833,830
1630696,Dru Smith,2026,-1.14,-0.47,-0.21,-0.27,0.17,0.59,0.88,0.35,0.53,-0.64,-1.59,0.33,-1.26,-0.65,0.42,-2.01,-0.5,0.83,-0.3,0.24,4569,2263,2306
202685,Jonas Valanciunas,2026,-0.34,-0.42,-0.01,-0.41,0.4,-0.12,-1.12,-0.3,-0.84,0.47,-0.58,-0.68,-1.26,-0.13,0.66,-1.24,0.13,-0.81,-0.02,-0.65,2896,1443,1453
1642484,RayJ Dennis,2026,-1.89,-0.21,-0.25,0.04,0.11,0.83,-0.05,-0.18,0.13,-0.04,-1.7,0.44,-1.26,-0.01,-0.04,-1.66,-0.06,0.5,-0.1,-0.09,773,389,384
1642258,Zaccharie Risacher,2026,-1.21,-0.36,-0.3,-0.05,-0.07,-0.48,-0.0,0.12,-0.12,0.32,-1.44,0.17,-1.27,0.53,0.23,-1.67,0.72,-0.55,-0.43,0.32,5308,2653,2655
1628970,Miles Bridges,2026,-0.62,0.74,0.17,0.58,-0.06,-0.42,-0.58,-0.31,-0.26,0.23,-0.21,-1.09,-1.3,-0.59,-0.31,0.1,-0.1,-0.99,0.68,-0.35,7578,3782,3796
1629012,Collin Sexton,2026,-0.05,-1.22,-0.5,-0.72,0.31,0.47,-0.04,-0.48,0.45,-0.17,-1.35,0.04,-1.32,-0.62,-0.04,-1.31,-0.73,0.77,-0.91,-0.21,5028,2521,2507
1630578,Alperen Sengun,2026,0.05,-0.3,0.12,-0.41,1.05,-1.49,0.36,0.25,0.12,-0.45,0.58,-1.89,-1.32,-0.54,0.44,0.14,-1.09,-0.8,0.75,-0.09,7438,3737,3701
1642261,Dalton Knecht,2026,-1.47,-0.11,0.04,-0.15,-0.37,0.22,0.17,0.08,0.09,-0.39,-1.33,-0.01,-1.34,0.61,0.11,-1.44,-0.45,0.44,-0.48,-0.22,2086,1038,1048
1641790,PJ Hall,2026,-0.35,-0.3,-0.34,0.04,-0.08,-0.01,-0.09,0.19,-0.28,-0.3,-0.93,-0.41,-1.34,-0.21,0.26,-1.19,-0.02,-0.39,-0.38,-0.39,874,436,438
1630557,Corey Kispert,2026,-0.73,0.35,0.06,0.29,-0.27,-0.12,-0.58,-0.21,-0.36,-0.04,-0.68,-0.69,-1.37,0.02,-0.08,-0.6,0.45,-1.14,0.08,-0.62,3612,1809,1803
1643007,Taelon Peter,2026,-0.32,-0.35,-0.42,0.07,-0.16,-0.63,-0.12,-0.13,0.01,0.1,-0.71,-0.67,-1.39,0.09,0.04,-0.75,0.23,-0.9,-0.51,-0.02,1194,600,594
1628398,Kyle Kuzma,2026,0.41,0.46,0.25,0.2,-1.4,-0.16,-0.36,-0.13,-0.23,-0.28,-0.41,-0.98,-1.4,-0.07,-1.05,0.64,-0.31,-0.67,-0.94,-0.64,6394,3190,3204
1631451,ID_1631451,2026,-1.44,-0.34,-0.16,-0.17,0.08,-0.22,0.36,0.09,0.27,0.15,-1.73,0.31,-1.42,-0.01,0.09,-1.82,0.09,0.22,-0.26,0.51,392,192,200
1642879,Ben Saraf,2026,0.32,-0.89,-0.5,-0.4,0.2,-1.53,0.18,0.22,-0.04,0.3,-0.51,-0.92,-1.43,-0.01,0.48,-0.99,0.42,-1.34,-0.69,0.48,1984,991,993
1630811,Keaton Wallace,2026,-0.93,-0.27,0.1,-0.37,-0.54,0.23,0.13,0.27,-0.14,0.09,-1.85,0.42,-1.43,-0.14,-0.69,-1.16,0.35,0.07,-0.81,0.22,1962,977,985
203937,Kyle Anderson,2026,-0.99,0.27,0.62,-0.35,-0.8,-0.03,0.98,0.55,0.43,-0.73,-1.79,0.37,-1.43,-0.13,-0.53,-1.26,-0.34,0.71,-0.53,0.25,2164,1088,1076
1642873,Amari Williams,2026,-1.01,-0.57,-0.16,-0.41,0.03,0.19,-0.34,-0.21,-0.13,0.24,-1.63,0.18,-1.45,0.01,0.08,-1.71,0.07,0.11,-0.54,-0.1,463,231,232
1642868,Carter Bryant,2026,-0.62,-0.47,0.12,-0.58,-0.08,0.48,-0.39,-0.3,-0.09,-0.01,-1.35,-0.1,-1.46,-0.37,-0.91,-0.44,-0.4,0.3,-0.55,-0.4,2191,1085,1106
1630543,Isaiah Jackson,2026,-0.97,-0.12,0.34,-0.46,0.69,-0.11,0.34,-0.36,0.7,-0.95,-0.4,-1.05,-1.46,-0.34,0.41,-0.81,-0.57,-0.48,0.57,-0.61,2964,1477,1487
