player_id,player_name,off,def,net_rapm,possessions,off_poss,def_poss
1642403,Isaac Jones,-0.127,0.001,-0.128,1224,618,606
1629060,Rui Hachimura,0.064,0.192,-0.129,23023,11108,11915
201599,DeAndre Jordan,-0.231,-0.101,-0.13,4912,2416,2496
1630259,Jordan Ford,-0.073,0.06,-0.133,75,39,36
203114,Khris Middleton,-0.046,0.086,-0.133,15207,7458,7749
1628391,D.J. Wilson,-0.067,0.068,-0.135,50,25,25
1630162,Anthony Edwards,-0.228,-0.093,-0.135,33281,16559,16722
1630621,Hunter Dickinson,-0.17,-0.034,-0.136,180,88,92
1630222,Mason Jones,-0.115,0.023,-0.138,257,131,126
1630548,Johnny Juzang,-0.176,-0.036,-0.14,6381,3134,3247
1642399,Jesse Edwards,-0.095,0.045,-0.14,15,8,7
1641761,Nelson,-0.174,-0.032,-0.142,113,58,55
1641815,Isaiah Stevens,-0.072,0.071,-0.143,166,86,80
1642439,Quincy Olivari,-0.098,0.049,-0.147,42,21,21
1631100,AJ Griffin,-0.041,0.107,-0.148,620,311,309
1629232,Kaiser Gates,-0.093,0.056,-0.149,30,14,16
1642384,Isaiah Crawford,-0.052,0.098,-0.15,501,259,242
1626143,Jahlil Okafor,-0.084,0.068,-0.151,15,9,6
1641789,Jazian Gortman,-0.13,0.021,-0.151,206,103,103
1642260,Nikola Topić,-0.104,0.048,-0.152,650,323,327
1642848,Tre Johnson,0.204,0.356,-0.152,5551,2794,2757
1642876,Adou Thiero,-0.018,0.133,-0.152,633,299,334
1629117,Wenyen Gabriel,-0.1,0.054,-0.153,282,139,143
1630563,Joshua Primo,-0.085,0.069,-0.154,41,17,24
1642468,Brown,-0.09,0.063,-0.154,9,4,5
1641766,Adama Sanogo,-0.1,0.057,-0.156,314,172,142
1642867,Collin Murray-Boyles,-0.364,-0.208,-0.156,5132,2614,2518
1628382,Justin Jackson,-0.102,0.054,-0.156,2,0,2
1642935,Hepburn,-0.109,0.047,-0.156,53,26,27
1641806,Markquis Nowell,-0.098,0.06,-0.157,11,6,5
1631221,Collin Gillespie,-0.366,-0.208,-0.158,11425,5846,5579
1631167,Izaiah Brockington,-0.081,0.076,-0.158,23,13,10
1630207,Nate Hinton,-0.063,0.095,-0.158,284,150,134
201980,Danny Green,-0.117,0.043,-0.16,69,35,34
1629717,Armoni Brooks,-0.032,0.128,-0.16,405,207,198
201577,Robin Lopez,-0.14,0.021,-0.161,232,117,115
1643018,LJ Cryer,-0.089,0.076,-0.164,1021,513,508
1631123,Jamaree Bouyea,-0.249,-0.085,-0.164,2893,1491,1402
1641847,Andrew Funk,-0.091,0.073,-0.164,50,28,22
1630828,Antetokounmpo,-0.059,0.106,-0.165,79,35,44
1631197,Jared Rhoden,-0.087,0.078,-0.165,1751,884,867
1630197,Aleksej Pokusevski,-0.067,0.099,-0.166,1463,705,758
1631323,Simone Fontecchio,-0.209,-0.042,-0.166,15311,7726,7585
1642856,Egor Dëmin,0.134,0.3,-0.167,4687,2361,2326
1630587,Isaiah Livers,-0.235,-0.068,-0.167,3003,1497,1506
1642857,Kasparas Jakučionis,-0.224,-0.057,-0.167,3668,1873,1795
1630929,Henri Drell,-0.055,0.113,-0.167,112,62,50
1630608,Malcolm Cazalon,-0.104,0.063,-0.167,9,5,4
1641780,Broome,-0.194,-0.026,-0.168,207,108,99
201949,James Johnson,0.006,0.174,-0.168,348,181,167
1630557,Corey Kispert,-0.119,0.051,-0.17,18093,8940,9153
1641970,Maozinha Pereira,-0.175,-0.005,-0.17,429,225,204
1641745,Adam Flagler,-0.196,-0.026,-0.17,806,412,394
