player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_SQ,oALT_MAKE,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_SQ,dALT_MAKE,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
1642277,Johnny Furphy,2026,-0.15,0.17,0.05,0.12,-0.32,-0.12,-0.07,-0.05,-0.48,0.16,0.14,0.15,-0.01,0.02,0.55,0.03,0.5,-0.1,-0.27,0.71,-0.75,0.61,-0.14,-0.0,4218,2106,2112
1626166,Cameron Payne,2026,-0.47,-0.47,-0.4,-0.07,0.0,0.48,0.67,-0.2,-0.84,1.03,0.96,0.56,0.4,0.07,0.16,-0.21,0.37,-0.51,0.01,1.19,-0.83,0.68,-0.15,-0.0,6313,3148,3165
202709,Cory Joseph,2026,-0.25,-0.04,-0.42,0.38,-0.21,0.35,0.36,-0.01,-0.46,0.11,0.02,-0.19,0.21,0.09,0.12,-0.28,0.41,-0.03,0.1,0.23,-0.36,0.2,-0.15,0.01,2892,1449,1443
1629655,Daniel Gafford,2026,-0.08,0.0,0.56,-0.56,-0.08,-0.72,-0.53,-0.18,0.5,1.39,0.96,0.28,0.68,0.43,-0.83,-0.48,-0.35,-0.42,-0.8,0.56,-0.3,0.14,-0.16,0.0,10228,5098,5130
1631114,Jalen Williams,2026,-0.14,-0.17,-0.5,0.33,0.03,0.42,0.3,0.12,-1.29,-0.1,-0.29,0.38,-0.67,0.19,1.42,0.26,1.16,-0.47,0.28,1.32,-1.01,0.85,-0.16,0.0,16353,8175,8178
1629632,Coby White,2026,1.1,0.64,0.02,0.62,0.46,0.56,0.72,-0.16,-0.23,-0.84,-0.75,0.36,-1.11,-0.09,-0.69,-0.31,-0.37,-0.07,1.66,-1.53,1.43,-1.6,-0.17,-0.0,15491,7749,7742
201988,Patty Mills,2026,-0.14,-0.55,0.13,-0.68,0.41,-0.09,-0.1,0.01,-0.77,1.04,1.14,0.05,1.09,-0.1,0.28,-0.03,0.31,-0.49,-0.23,1.32,-1.0,0.83,-0.17,-0.0,1339,672,667
1630227,Daishen Nix,2026,0.31,0.25,0.13,0.12,0.06,-0.17,-0.09,-0.08,-0.35,0.04,0.01,-0.01,0.02,0.03,0.12,0.06,0.06,-0.14,0.14,0.16,-0.21,0.02,-0.19,0.0,57,29,28
1631123,Jamaree Bouyea,2026,-0.78,-0.19,0.17,-0.36,-0.59,-0.22,-0.02,-0.2,-0.52,1.64,1.42,0.14,1.28,0.22,0.36,0.21,0.15,-0.68,-1.0,2.0,-1.52,1.32,-0.2,0.0,2752,1380,1372
1631116,Patrick Baldwin Jr.,2026,-0.43,-0.47,0.06,-0.53,0.04,0.36,0.12,0.24,-0.24,-0.32,-0.29,-0.12,-0.17,-0.03,0.16,-0.2,0.36,0.26,-0.07,-0.16,-0.31,0.1,-0.21,-0.0,856,431,425
1630256,Jae'Sean Tate,2026,-1.59,-1.6,-0.15,-1.45,0.01,0.05,0.3,-0.25,0.74,0.69,0.94,0.1,0.84,-0.25,0.06,-0.31,0.37,-0.16,-1.54,0.75,-0.8,0.59,-0.21,0.0,3971,1965,2006
1630583,Santi Aldama,2026,0.89,1.05,0.72,0.33,-0.16,-0.16,-0.32,0.16,-0.05,-0.47,-0.22,-0.13,-0.09,-0.25,-0.14,0.26,-0.4,-0.29,0.73,-0.61,0.68,-0.9,-0.22,0.0,12623,6318,6305
1642863,Khaman Maluach,2026,-0.47,-0.35,-0.36,0.01,-0.12,-0.48,-0.12,-0.36,-0.21,0.78,0.69,-0.24,0.93,0.09,0.05,-0.0,0.06,0.11,-0.95,0.83,-1.16,0.94,-0.22,-0.0,1603,801,802
1627780,Gary Payton II,2026,0.99,1.04,0.53,0.51,-0.05,-0.12,-0.06,-0.06,-0.51,-0.46,-0.4,-0.04,-0.36,-0.06,0.99,0.34,0.64,-1.11,0.87,0.53,0.36,-0.58,-0.22,0.0,9236,4541,4695
1631132,Christian Koloko,2026,-1.49,-1.17,0.01,-1.18,-0.32,-0.22,-0.35,0.12,0.0,1.49,1.55,0.25,1.3,-0.06,0.31,0.48,-0.15,-0.32,-1.71,1.8,-1.71,1.48,-0.23,-0.0,2865,1427,1438
1627763,Malcolm Brogdon,2026,0.52,0.09,-0.34,0.43,0.43,0.03,0.27,-0.23,-0.58,-0.39,-0.43,0.07,-0.5,0.04,0.23,0.09,0.13,-0.04,0.55,-0.16,-0.03,-0.2,-0.23,-0.0,2276,1131,1145
1630618,D.J. Carton,2026,0.17,0.08,0.1,-0.02,0.09,-0.12,-0.01,-0.12,-0.36,0.37,0.37,0.23,0.14,-0.0,-0.07,0.02,-0.1,-0.22,0.05,0.3,-0.31,0.08,-0.24,-0.01,147,74,73
1630165,Killian Hayes,2026,-1.39,-1.32,0.39,-1.71,-0.07,0.22,0.02,0.18,0.23,0.8,0.81,0.1,0.71,-0.01,0.4,0.15,0.24,-0.51,-1.17,1.2,-0.94,0.69,-0.25,-0.0,2323,1161,1162
1630296,Braxton Key,2026,0.07,0.0,0.12,-0.12,0.07,-0.21,-0.09,-0.1,-0.02,-0.17,-0.12,-0.02,-0.1,-0.05,0.05,0.08,-0.03,0.02,-0.14,-0.12,-0.16,-0.1,-0.27,-0.01,153,77,76
1627747,Caris LeVert,2026,0.83,0.61,-0.1,0.71,0.22,0.2,-0.05,0.24,-0.96,1.15,1.14,0.2,0.94,0.01,-0.17,-0.22,0.05,-1.32,1.03,0.98,0.07,-0.34,-0.27,0.0,11465,5747,5718
1630631,Jose Alvarado,2026,-0.13,0.08,-0.19,0.27,-0.21,0.16,-0.08,0.24,-0.71,1.25,1.19,0.04,1.15,0.06,0.15,-0.08,0.23,-0.98,0.03,1.4,-0.68,0.42,-0.27,-0.01,10990,5507,5483
1630171,Isaac Okoro,2026,1.78,1.94,-0.34,2.28,-0.16,0.19,0.43,-0.23,-0.66,-0.67,-0.56,0.49,-1.05,-0.11,-0.43,-0.2,-0.23,-0.48,1.97,-1.1,1.31,-1.58,-0.27,-0.0,11905,5928,5977
1643018,LJ Cryer,2026,0.74,0.83,0.06,0.77,-0.09,-0.49,-0.22,-0.27,-0.59,0.28,0.17,-0.04,0.21,0.11,0.14,-0.03,0.16,-0.35,0.25,0.42,-0.34,0.07,-0.27,-0.0,1150,584,566
1630537,Chris Duarte,2026,-0.09,-0.09,-0.07,-0.02,-0.0,-0.27,0.06,-0.32,0.1,0.22,0.17,0.03,0.14,0.05,0.01,-0.07,0.08,-0.25,-0.36,0.23,-0.26,-0.02,-0.28,0.0,318,159,159
1629636,Darius Garland,2026,2.5,2.44,1.0,1.44,0.06,0.08,-0.1,0.18,-0.92,-1.33,-1.14,-0.25,-0.89,-0.19,-0.06,0.15,-0.21,-0.56,2.58,-1.39,1.66,-1.95,-0.29,0.0,16095,8062,8033
1630699,MarJon Beauchamp,2026,-0.59,-0.55,-0.19,-0.36,-0.04,-0.35,-0.19,-0.16,-0.55,1.23,1.27,0.3,0.97,-0.04,0.24,0.14,0.1,-0.27,-0.94,1.47,-1.49,1.2,-0.29,0.0,1485,742,743
1642862,Liam McNeeley,2026,-0.4,-0.45,0.14,-0.59,0.05,0.16,-0.13,0.29,0.14,0.1,0.01,0.15,-0.14,0.09,0.06,0.03,0.01,-0.35,-0.24,0.16,-0.1,-0.19,-0.3,-0.01,1440,721,719
203992,Bogdan Bogdanovic,2026,-0.57,-0.54,-0.09,-0.45,-0.03,0.07,-0.19,0.25,-0.49,0.91,0.85,0.5,0.35,0.06,-0.23,-0.2,-0.02,0.02,-0.5,0.68,-0.99,0.7,-0.3,-0.01,7695,3868,3827
1628404,Josh Hart,2026,1.17,0.96,-0.18,1.14,0.21,-0.07,0.09,-0.16,-0.65,-1.36,-1.3,-0.02,-1.28,-0.06,0.16,0.21,-0.05,0.44,1.1,-1.2,0.45,-0.76,-0.31,0.0,21989,10986,11003
1630678,Terry Taylor,2026,0.15,0.17,-0.0,0.17,-0.02,-0.05,-0.02,-0.02,-0.28,0.1,0.09,0.01,0.08,0.01,-0.06,-0.05,-0.01,-0.18,0.1,0.04,-0.18,-0.14,-0.32,0.0,25,13,12
203648,Thanasis Antetokounmpo,2026,-0.46,-0.47,0.06,-0.53,0.01,-0.15,-0.13,-0.02,-0.67,0.56,0.51,-0.02,0.53,0.05,0.81,0.49,0.33,-0.43,-0.61,1.37,-1.28,0.94,-0.33,0.01,594,302,292
1643047,Huntley,2026,0.13,0.23,0.11,0.12,-0.1,-0.08,-0.07,-0.01,-0.15,-0.1,-0.13,-0.04,-0.09,0.03,0.07,0.22,-0.14,-0.2,0.05,-0.03,-0.1,-0.23,-0.33,0.0,165,83,82
1631457,Morales,2026,0.02,0.09,-0.07,0.16,-0.07,-0.05,-0.01,-0.03,-0.14,-0.22,-0.2,-0.01,-0.19,-0.02,0.14,-0.03,0.19,-0.08,-0.03,-0.08,-0.17,-0.16,-0.33,0.0,94,48,46
1628960,Grayson Allen,2026,1.44,0.84,0.99,-0.15,0.6,0.5,0.19,0.32,-0.18,-1.11,-1.02,0.07,-1.09,-0.09,-0.28,-0.17,-0.1,-0.72,1.94,-1.39,1.76,-2.11,-0.35,0.0,12059,6053,6006
1629312,Haywood Highsmith,2026,0.36,0.47,0.49,-0.02,-0.11,-0.54,-0.17,-0.38,-0.87,0.16,-0.23,0.04,-0.27,0.39,0.66,0.54,0.13,-0.13,-0.18,0.82,-1.05,0.69,-0.36,0.0,7806,3897,3909
1627746,Skal Labissiere,2026,0.0,0.09,-0.0,0.09,-0.09,-0.05,-0.07,0.01,-0.16,0.11,0.16,0.13,0.03,-0.05,-0.01,0.01,-0.01,-0.26,-0.05,0.1,-0.21,-0.16,-0.36,0.01,198,100,98
1631248,Baylor Scheierman,2026,-0.92,-0.62,0.5,-1.12,-0.3,-0.05,0.37,-0.4,0.21,0.45,0.26,0.15,0.11,0.19,-0.4,-0.44,0.05,0.35,-0.97,0.05,-0.76,0.4,-0.36,0.0,7079,3536,3543
1631094,Paolo Banchero,2026,0.63,0.19,-1.08,1.27,0.44,-0.29,0.17,-0.46,-0.25,0.35,0.61,0.43,0.18,-0.26,-0.36,-0.73,0.37,-0.45,0.34,-0.01,0.09,-0.46,-0.37,0.0,17301,8632,8669
1642285,Cam Spencer,2026,0.81,0.53,0.61,-0.08,0.28,0.59,0.13,0.45,-1.04,0.44,0.76,-0.38,1.14,-0.32,0.03,0.12,-0.08,-1.2,1.4,0.47,0.36,-0.73,-0.37,0.0,8061,4055,4006
1627736,Malik Beasley,2026,0.78,0.68,-0.44,1.12,0.1,-0.14,0.03,-0.17,-1.17,0.53,0.79,0.37,0.42,-0.26,0.24,-0.05,0.29,-0.61,0.64,0.77,-0.53,0.16,-0.37,-0.0,10112,5083,5029
1626143,Jahlil Okafor,2026,0.03,0.02,0.02,0.0,0.01,-0.03,-0.03,0.0,-0.24,0.08,0.06,0.01,0.05,0.02,0.01,0.0,0.0,-0.22,0.0,0.09,-0.24,-0.13,-0.37,0.0,15,7,8
1631105,Jalen Duren,2026,0.31,0.21,0.95,-0.74,0.1,0.03,-0.31,0.36,0.46,-1.26,-1.22,-0.51,-0.71,-0.04,0.3,0.02,0.28,-0.21,0.34,-0.96,0.8,-1.17,-0.37,0.0,17181,8589,8592
1631117,Walker Kessler,2026,-1.28,-1.09,0.02,-1.11,-0.19,-1.14,-0.49,-0.65,1.09,2.71,2.0,0.25,1.75,0.71,-1.13,-0.43,-0.7,-0.61,-2.42,1.58,-1.33,0.97,-0.37,-0.01,7503,3749,3754
1630762,Phillip Wheeler,2026,-0.71,-0.7,-0.02,-0.68,-0.01,0.27,0.13,0.14,0.04,0.24,0.15,0.05,0.1,0.09,-0.09,-0.02,-0.07,-0.13,-0.44,0.15,-0.4,0.02,-0.38,0.0,171,87,84
1627777,Georges Niang,2026,1.16,1.28,-0.03,1.31,-0.12,0.81,0.51,0.3,-0.81,-0.55,-0.52,0.2,-0.72,-0.03,-0.55,-0.38,-0.16,-0.46,1.97,-1.1,1.16,-1.56,-0.39,0.01,6990,3510,3480
1629643,Chuma Okeke,2026,0.36,0.4,-0.07,0.47,-0.04,-0.01,0.02,-0.03,0.01,0.28,0.02,-0.13,0.15,0.26,0.02,0.03,-0.0,-1.05,0.35,0.3,0.36,-0.75,-0.39,0.0,831,413,418
1629667,Jalen McDaniels,2026,0.06,0.01,-0.06,0.07,0.05,-0.0,-0.02,0.02,-0.31,-0.04,-0.07,-0.05,-0.02,0.03,0.08,-0.05,0.13,-0.17,0.06,0.04,-0.25,-0.13,-0.39,-0.01,29,13,16
1642955,Richmond,2026,0.02,-0.04,0.01,-0.05,0.06,-0.05,-0.14,0.1,-0.35,-0.13,-0.16,-0.11,-0.05,0.03,0.31,0.12,0.2,-0.19,-0.03,0.18,-0.38,-0.01,-0.39,0.0,294,145,149
1628408,PJ Dozier,2026,0.45,0.41,0.21,0.2,0.04,-0.27,-0.09,-0.17,-0.42,-0.04,-0.03,-0.01,-0.02,-0.01,0.19,0.06,0.13,-0.31,0.18,0.15,-0.24,-0.16,-0.4,-0.0,148,73,75
1641771,Jalen Slawson,2026,-0.33,-0.19,0.48,-0.67,-0.14,-0.06,-0.15,0.1,-0.5,1.12,0.97,-0.17,1.14,0.15,-0.2,-0.01,-0.17,-0.43,-0.39,0.92,-0.89,0.49,-0.4,-0.0,1275,640,635
1642911,Zikarsky,2026,0.33,0.31,-0.02,0.33,0.02,0.01,0.03,-0.02,-0.45,0.34,0.32,-0.01,0.33,0.02,-0.09,-0.1,0.01,-0.54,0.34,0.25,-0.11,-0.29,-0.41,-0.01,142,72,70
1626167,Myles Turner,2026,0.95,0.86,0.75,0.11,0.09,-0.61,-0.12,-0.51,-1.58,1.08,0.73,0.26,0.47,0.35,-0.31,-0.17,-0.14,0.05,0.34,0.77,-1.24,0.82,-0.42,0.0,19570,9802,9768
1642389,Zyon Pullin,2026,0.5,0.46,0.09,0.37,0.04,-0.17,-0.13,-0.03,-0.37,0.27,0.33,-0.09,0.42,-0.06,-0.12,-0.13,0.01,-0.53,0.33,0.15,-0.04,-0.38,-0.42,0.0,192,96,96
1641787,Tosan Evbuomwan,2026,-1.54,-1.32,-0.53,-0.79,-0.22,-0.19,0.01,-0.18,0.49,0.97,1.13,0.39,0.74,-0.16,0.17,0.08,0.09,-0.32,-1.73,1.14,-1.24,0.82,-0.42,0.0,2628,1309,1319
1630543,Isaiah Jackson,2026,0.04,-0.06,-0.65,0.59,0.1,0.13,0.28,-0.15,0.35,-0.09,-0.17,-0.45,0.28,0.08,0.06,-0.33,0.38,-0.92,0.17,-0.03,0.52,-0.95,-0.43,0.0,4004,1995,2009
1626153,Delon Wright,2026,-1.22,-0.87,-0.58,-0.29,-0.35,-0.28,-0.07,-0.21,-0.57,0.45,0.38,0.22,0.16,0.07,0.87,0.1,0.77,0.31,-1.5,1.32,-2.07,1.63,-0.44,-0.0,2914,1456,1458
1641783,Tristan da Silva,2026,-0.9,-1.05,-0.06,-0.99,0.15,0.12,0.07,0.05,0.42,0.21,-0.25,0.51,-0.76,0.46,-0.56,-0.19,-0.37,0.27,-0.78,-0.35,-0.36,-0.08,-0.45,-0.01,14066,7035,7031
1628420,Monte Morris,2026,-0.76,-0.9,-0.49,-0.41,0.14,0.02,0.19,-0.16,-0.46,1.48,1.24,-0.16,1.4,0.24,-0.34,-0.09,-0.24,-0.4,-0.74,1.14,-1.2,0.74,-0.45,0.01,2533,1269,1264
1642504,Cormac Ryan,2026,0.85,0.87,0.46,0.41,-0.02,-0.38,-0.36,-0.02,-0.18,-0.2,-0.09,-0.01,-0.08,-0.11,-0.13,-0.06,-0.07,-0.43,0.47,-0.33,0.29,-0.76,-0.47,0.0,1062,534,528
1630703,Scoot Henderson,2026,0.39,0.34,-0.75,1.09,0.05,-0.56,-0.07,-0.49,0.23,0.04,0.12,0.11,0.01,-0.08,0.41,0.14,0.28,-0.98,-0.17,0.45,0.06,-0.53,-0.47,0.0,10298,5155,5143
1627732,Ben Simmons,2026,1.11,1.08,-0.46,1.54,0.03,-0.06,-0.01,-0.05,-1.48,-0.27,-0.26,-0.09,-0.17,-0.01,0.67,-0.07,0.74,-0.44,1.05,0.4,-0.43,-0.04,-0.48,-0.01,4599,2296,2303
1628970,Miles Bridges,2026,-0.48,-0.42,0.12,-0.54,-0.06,0.53,0.16,0.36,-0.82,1.44,1.19,0.15,1.04,0.25,-0.93,-0.36,-0.57,-0.23,0.05,0.51,-0.77,0.28,-0.49,0.0,18059,9031,9028
1628418,Thomas Bryant,2026,-0.3,-0.5,0.56,-1.06,0.2,-0.07,-0.1,0.03,-0.44,1.03,0.65,0.15,0.5,0.38,0.02,0.51,-0.49,-0.74,-0.37,1.05,-0.81,0.31,-0.5,0.0,7401,3699,3702
1643257,Kent,2026,-0.09,-0.1,0.0,-0.1,0.01,-0.12,-0.05,-0.07,-0.33,0.3,0.28,-0.03,0.31,0.02,0.01,-0.06,0.07,-0.27,-0.21,0.31,-0.54,0.04,-0.5,0.0,86,42,44
1642377,Jaylen Wells,2026,0.6,0.81,0.48,0.33,-0.21,-0.06,-0.19,0.13,0.44,-1.4,-1.72,-0.3,-1.42,0.32,-0.01,-0.24,0.23,-0.07,0.54,-1.41,0.98,-1.48,-0.5,-0.0,16206,8101,8105
1642402,Enrique Freeman,2026,-0.72,-0.62,0.38,-1.0,-0.1,-0.17,-0.09,-0.08,0.26,-0.38,-0.2,-0.19,-0.01,-0.18,0.26,-0.13,0.4,0.24,-0.89,-0.12,-0.63,0.12,-0.51,0.0,947,477,470
1641779,Jalen Bridges,2026,-0.14,-0.28,-0.12,-0.16,0.14,0.02,0.08,-0.05,-0.41,0.35,0.29,-0.03,0.32,0.06,-0.14,-0.12,-0.02,-0.2,-0.12,0.21,-0.53,0.01,-0.52,0.0,117,60,57
1643024,Chris Mañon,2026,-0.1,-0.14,-0.0,-0.14,0.04,-0.07,-0.0,-0.06,-0.15,0.54,0.47,-0.0,0.47,0.07,0.14,0.02,0.12,-0.89,-0.17,0.68,-0.32,-0.21,-0.53,0.0,182,91,91
1631205,Buddy Boeheim,2026,-0.29,-0.29,0.02,-0.31,0.0,-0.0,0.0,-0.0,-0.26,0.25,0.22,0.03,0.19,0.03,0.01,0.02,-0.01,-0.25,-0.29,0.26,-0.55,0.01,-0.54,0.0,56,29,27
1630167,Obi Toppin,2026,1.55,1.49,1.13,0.36,0.06,-0.09,-0.52,0.43,0.18,-2.15,-1.69,-0.44,-1.25,-0.46,-0.07,0.15,-0.23,0.04,1.46,-2.22,1.64,-2.18,-0.54,0.0,9795,4899,4896
1630828,Antetokounmpo,2026,-0.11,-0.15,0.03,-0.18,0.04,-0.05,-0.01,-0.05,-0.25,0.35,0.28,-0.04,0.32,0.07,-0.06,-0.03,-0.01,-0.43,-0.16,0.29,-0.41,-0.14,-0.55,0.0,86,45,41
1641857,Liam Robbins,2026,-0.56,-0.53,-0.15,-0.38,-0.03,-0.25,-0.1,-0.15,-0.3,0.31,0.37,0.13,0.24,-0.06,0.27,-0.07,0.34,-0.02,-0.81,0.58,-1.11,0.56,-0.55,0.0,240,118,122
1630201,Malachi Flynn,2026,0.05,0.05,-0.04,0.09,0.0,-0.05,-0.08,0.03,-0.27,0.14,0.22,0.07,0.15,-0.08,-0.16,-0.13,-0.03,-0.26,0.0,-0.02,-0.27,-0.28,-0.55,0.0,170,85,85
1642884,Goldin,2026,0.02,0.06,0.01,0.05,-0.04,-0.22,-0.03,-0.2,-0.22,-0.03,0.0,0.05,-0.05,-0.03,0.01,0.05,-0.03,-0.13,-0.2,-0.02,-0.42,-0.15,-0.56,0.01,113,58,55
1642385,Cui Yongxi,2026,0.0,0.01,-0.02,0.03,-0.01,-0.1,-0.0,-0.09,-0.36,0.06,0.1,-0.03,0.13,-0.04,0.03,-0.03,0.07,-0.19,-0.1,0.09,-0.46,-0.1,-0.56,0.0,46,24,22
1641761,Nelson,2026,0.16,0.18,-0.07,0.25,-0.02,0.01,-0.05,0.06,-0.22,-0.16,-0.11,0.11,-0.22,-0.05,-0.05,-0.01,-0.03,-0.32,0.17,-0.21,-0.05,-0.53,-0.58,0.0,134,68,66
1643133,Lovering,2026,0.02,0.11,0.17,-0.06,-0.09,-0.05,-0.03,-0.01,-0.31,-0.29,-0.27,0.02,-0.29,-0.02,0.06,0.07,-0.01,-0.01,-0.03,-0.23,-0.34,-0.24,-0.58,0.0,214,107,107
1642484,RayJ Dennis,2026,-1.55,-1.6,0.46,-2.06,0.05,0.08,-0.1,0.18,0.06,1.06,1.01,0.0,1.01,0.05,-0.09,-0.1,0.01,-0.14,-1.47,0.97,-1.41,0.83,-0.58,-0.0,1158,581,577
1629056,Terence Davis,2026,-0.11,-0.08,-0.01,-0.07,-0.03,0.0,-0.02,0.02,-0.26,0.11,0.08,0.06,0.02,0.03,-0.09,-0.05,-0.05,-0.24,-0.11,0.02,-0.37,-0.22,-0.59,0.0,29,14,15
1630314,Brandon Williams,2026,0.6,0.36,-0.17,0.53,0.24,0.27,-0.03,0.31,-1.06,-0.56,-0.36,0.02,-0.38,-0.2,0.41,0.24,0.16,-0.26,0.87,-0.15,-0.19,-0.41,-0.59,0.01,8268,4158,4110
1642264,Stephon Castle,2026,0.44,0.43,0.12,0.31,0.01,-0.35,-0.22,-0.13,-0.55,0.89,0.9,-0.3,1.2,-0.01,0.23,0.28,-0.05,-1.25,0.09,1.12,-0.46,-0.13,-0.59,0.0,17528,8743,8785
1641809,Drew Peterson,2026,-0.13,-0.17,0.35,-0.52,0.04,-0.15,0.1,-0.25,-0.4,0.07,0.25,0.03,0.22,-0.18,0.2,-0.03,0.23,-0.2,-0.28,0.27,-0.68,0.07,-0.6,0.01,971,486,485
1627814,Damion Lee,2026,-0.06,-0.11,-0.28,0.17,0.05,-0.2,-0.03,-0.16,-0.66,0.35,0.22,-0.22,0.44,0.13,-0.01,-0.06,0.05,-0.04,-0.26,0.34,-0.92,0.3,-0.62,0.0,598,306,292
1642920,Kobe Sanders,2026,-0.04,-0.47,0.22,-0.69,0.43,-0.16,0.22,-0.39,0.03,-0.26,-0.08,0.21,-0.29,-0.18,-0.69,-0.43,-0.26,0.5,-0.2,-0.95,-0.17,-0.45,-0.62,0.0,5581,2795,2786
1629027,Trae Young,2026,2.54,1.55,1.22,0.33,0.99,0.07,-0.74,0.81,-0.03,-1.78,-1.67,-0.49,-1.18,-0.11,0.13,-0.15,0.28,-1.55,2.61,-1.65,2.58,-3.2,-0.62,0.0,13357,6692,6665
1629637,Jaxson Hayes,2026,-0.58,-0.78,1.28,-2.06,0.2,0.01,-0.28,0.29,-0.93,1.26,1.19,0.3,0.89,0.07,-0.28,-0.01,-0.27,-0.1,-0.57,0.98,-1.5,0.88,-0.62,0.0,9270,4636,4634
1642273,Kyshawn George,2026,-0.68,-0.62,-0.67,0.05,-0.06,-0.59,-0.07,-0.52,0.14,1.46,1.52,-0.17,1.69,-0.06,-0.06,0.26,-0.33,-0.9,-1.27,1.4,-1.13,0.5,-0.63,-0.0,13132,6563,6569
1628396,Tony Bradley,2026,-1.43,-1.63,-0.43,-1.2,0.2,-0.35,-0.26,-0.1,1.0,-0.67,-0.33,-0.43,0.1,-0.34,0.05,-0.44,0.49,0.76,-1.78,-0.62,-0.78,0.14,-0.64,-0.0,2560,1284,1276
1642449,Tolu Smith,2026,-0.09,0.06,0.07,-0.01,-0.15,-0.41,-0.23,-0.17,0.14,-0.19,0.03,0.06,-0.03,-0.22,0.01,0.06,-0.05,-0.11,-0.5,-0.18,-0.36,-0.29,-0.64,0.01,618,309,309
1641766,Adama Sanogo,2026,-0.02,0.01,0.02,-0.01,-0.03,0.0,0.07,-0.07,-0.24,-0.12,-0.16,0.05,-0.21,0.04,-0.03,-0.1,0.07,-0.23,-0.02,-0.15,-0.26,-0.38,-0.64,0.0,87,44,43
1631211,Trevor Keels,2026,-0.17,-0.1,0.0,-0.1,-0.07,-0.14,-0.0,-0.14,-0.33,0.24,0.26,0.03,0.23,-0.02,-0.03,0.06,-0.1,-0.22,-0.31,0.21,-0.64,-0.01,-0.65,0.0,75,38,37
1630539,Kai Jones,2026,-0.39,-0.23,0.12,-0.35,-0.16,0.02,-0.14,0.16,-0.39,0.52,0.5,-0.04,0.54,0.02,0.05,0.02,0.03,-0.46,-0.37,0.57,-0.76,0.11,-0.65,0.0,1880,938,942
1631386,Taze Moore,2026,-0.67,-0.64,-0.06,-0.58,-0.03,-0.17,-0.09,-0.07,-0.06,0.45,0.4,-0.08,0.48,0.05,0.02,-0.05,0.07,-0.23,-0.84,0.47,-0.9,0.24,-0.66,0.0,88,44,44
1630222,Mason Jones,2026,-0.06,-0.05,-0.09,0.04,-0.01,-0.1,-0.09,-0.01,-0.15,-0.36,-0.34,0.04,-0.38,-0.02,0.16,0.1,0.06,-0.16,-0.16,-0.2,-0.31,-0.36,-0.67,-0.0,179,91,88
1643141,Telfort,2026,-0.14,-0.1,0.01,-0.11,-0.04,-0.09,-0.1,0.01,-0.32,0.07,0.04,0.06,-0.02,0.03,0.02,0.05,-0.02,-0.21,-0.23,0.09,-0.55,-0.12,-0.67,0.0,126,63,63
1642468,Brown,2026,0.01,0.0,-0.01,0.01,0.01,-0.01,-0.01,-0.0,-0.29,-0.1,-0.11,0.01,-0.12,0.01,-0.06,-0.03,-0.02,-0.23,0.0,-0.16,-0.29,-0.39,-0.68,0.0,9,4,5
1631210,Jacob Toppin,2026,-0.13,-0.01,-0.07,0.06,-0.12,-0.2,-0.21,0.01,-0.65,0.49,0.5,0.05,0.45,-0.01,0.17,0.12,0.06,-0.36,-0.33,0.66,-0.98,0.3,-0.68,-0.0,368,181,187
1630538,Nah'Shon Hyland,2026,-0.52,-0.11,-0.02,-0.09,-0.41,0.39,0.16,0.23,-0.74,-0.85,-0.46,-0.72,0.26,-0.39,0.8,0.3,0.49,0.25,-0.13,-0.05,-0.87,0.2,-0.68,-0.01,5758,2891,2867
1630600,Isaiah Mobley,2026,-0.3,-0.26,-0.06,-0.2,-0.04,0.06,0.02,0.03,-0.25,0.1,0.09,-0.04,0.13,0.01,-0.07,-0.03,-0.03,-0.24,-0.24,0.03,-0.49,-0.21,-0.69,0.01,77,38,39
203957,Dante Exum,2026,0.01,0.04,0.05,-0.01,-0.03,0.08,-0.01,0.09,-0.59,0.35,0.13,-0.38,0.51,0.22,-0.2,-0.1,-0.08,-0.36,0.09,0.15,-0.5,-0.21,-0.71,0.0,1517,757,760
1629645,Kevin Porter Jr.,2026,-0.34,-0.65,-0.2,-0.45,0.31,-0.19,0.32,-0.51,-1.25,2.01,2.06,0.58,1.48,-0.05,-0.09,-0.08,-0.01,-0.85,-0.53,1.92,-1.78,1.07,-0.71,0.0,11841,5923,5918
1629216,Gabe Vincent,2026,0.4,0.29,-0.43,0.72,0.11,0.17,0.23,-0.05,-0.48,0.19,0.17,0.11,0.06,0.02,-0.28,-0.23,-0.05,-0.71,0.57,-0.09,0.09,-0.8,-0.72,-0.01,10041,5024,5017
1642910,Tonje,2026,0.18,0.1,0.17,-0.07,0.08,-0.28,-0.05,-0.23,-0.34,0.04,0.07,0.05,0.02,-0.03,-0.09,0.03,-0.13,-0.24,-0.1,-0.05,-0.44,-0.29,-0.73,0.0,176,88,88
1642269,Devin Carter,2026,-1.46,-1.32,-0.57,-0.75,-0.14,0.39,0.09,0.29,0.85,-0.87,-0.74,0.19,-0.93,-0.13,0.57,-0.23,0.8,-0.2,-1.07,-0.3,-0.22,-0.5,-0.73,-0.01,4433,2219,2214
