player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_TOV_VALUE,oSC,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oALT_TOV_VALUE_split,dALT_EFG_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_TOV_VALUE,dSC,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dALT_TOV_VALUE_split,nALT_EFG_VALUE,nALT_FT,nALT_TOV_VALUE,nSC,nDISPLAY_SUM,RESID,off,def,net_rapm,possessions,off_poss,def_poss
1627668,Breanna Stewart,2025,2.155,0.212,-0.203,0.415,0.53,0.094,0.435,1.413,0.049,1.365,0.274,1.596,-0.213,4.024,3.812,-0.0,1.701,0.62,1.081,1.701,0.733,0.167,0.042,0.125,-0.297,0.03,-0.327,0.863,-0.023,0.886,0.298,0.629,0.751,1.66,2.411,-0.0,0.382,0.468,-0.086,0.382,2.888,0.572,2.225,0.538,6.223,-0.0,3.812,2.411,6.223,24762,12469,12293
1627673,Jonquel Jones,2025,1.13,-0.051,0.032,-0.083,0.551,0.201,0.35,0.63,0.018,0.612,-0.357,0.154,1.638,0.927,2.565,-0.0,-0.325,-0.362,0.038,-0.325,0.827,0.335,0.002,0.333,0.242,-0.099,0.341,0.25,-0.031,0.281,0.647,-0.092,1.49,1.382,2.872,0.0,-0.028,0.057,-0.085,-0.028,1.958,0.289,0.062,3.127,5.437,-0.0,2.565,2.872,5.437,23047,11595,11452
1628280,Brionna Jones,2025,0.486,0.548,0.253,0.295,0.417,0.342,0.075,-0.479,-0.119,-0.36,0.308,-0.633,2.026,0.161,2.186,0.0,-0.342,-0.129,-0.214,-0.342,1.206,0.539,-0.036,0.575,0.055,-0.002,0.057,0.612,0.043,0.569,0.175,0.75,0.894,2.131,3.026,0.0,0.746,0.06,0.686,0.746,1.693,0.482,0.117,2.92,5.212,0.0,2.186,3.026,5.212,20117,10013,10104
203400,Skylar Diggins,2025,0.753,0.233,0.116,0.116,0.742,0.252,0.49,-0.222,-0.045,-0.177,0.528,1.722,0.261,3.002,3.263,-0.0,1.463,0.802,0.66,1.463,1.929,0.727,-0.012,0.739,0.598,-0.049,0.647,0.603,0.053,0.55,-0.047,0.414,-0.75,2.296,1.546,-0.0,0.169,0.044,0.125,0.169,2.681,0.481,2.136,-0.489,4.809,-0.0,3.263,1.546,4.809,19933,10073,9860
201496,Candace Parker,2025,1.005,1.011,0.199,0.813,0.69,0.079,0.612,-0.697,0.17,-0.867,-0.368,0.689,0.377,1.326,1.702,0.0,0.422,-0.139,0.56,0.422,0.782,0.071,-0.115,0.186,0.445,0.304,0.142,0.265,-0.021,0.286,0.637,0.87,0.387,2.288,2.675,-0.0,0.54,0.169,0.371,0.54,1.786,0.269,1.558,0.764,4.377,0.0,1.702,2.675,4.377,9288,4679,4609
203399,Elena Delle Donne,2025,2.275,0.083,-0.152,0.234,1.029,-0.488,1.517,1.163,0.091,1.072,-0.255,1.114,-0.793,3.134,2.341,-0.0,1.386,0.935,0.451,1.386,1.692,0.077,-0.021,0.098,0.704,0.155,0.549,0.911,-0.055,0.966,0.18,-0.416,0.406,1.456,1.862,0.0,-0.349,-0.054,-0.294,-0.349,3.967,-0.075,0.698,-0.386,4.203,-0.0,2.341,1.862,4.203,5645,2835,2810
203826,Alyssa Thomas,2025,0.808,0.289,0.07,0.22,0.056,-0.115,0.171,0.463,-0.113,0.576,0.137,0.758,-0.246,1.703,1.457,-0.0,0.949,0.223,0.726,0.949,1.359,-0.177,0.027,-0.204,-0.084,0.056,-0.14,1.619,0.05,1.569,0.012,0.426,0.671,1.797,2.468,0.0,0.578,-0.012,0.59,0.578,2.167,0.149,1.184,0.425,3.925,0.0,1.457,2.468,3.925,24514,12222,12292
203833,Chelsea Gray,2025,2.859,0.273,-0.062,0.335,1.451,-0.414,1.864,1.135,-0.029,1.165,-0.378,0.788,-0.241,3.269,3.028,-0.0,0.506,0.164,0.342,0.506,0.625,-0.295,0.057,-0.352,0.192,0.153,0.04,0.728,-0.011,0.74,0.471,0.238,-0.587,1.334,0.747,0.0,-0.02,0.168,-0.187,-0.02,3.484,0.093,1.026,-0.829,3.775,-0.0,3.028,0.747,3.775,26020,13135,12885
1628276,Kelsey Plum,2025,2.856,1.359,0.295,1.064,0.432,0.815,-0.383,1.065,0.147,0.918,0.22,1.222,-0.433,4.298,3.865,-0.0,0.77,0.641,0.13,0.77,-0.148,0.532,0.092,0.44,-0.204,-0.005,-0.199,-0.476,-0.071,-0.406,0.401,-0.303,-0.132,-0.049,-0.182,0.0,-0.248,0.11,-0.358,-0.248,2.708,0.621,0.918,-0.565,3.683,-0.0,3.865,-0.182,3.683,25965,13045,12920
1628932,A'ja Wilson,2025,0.787,-0.319,-0.007,-0.312,0.841,-0.276,1.117,0.264,-0.137,0.401,0.757,1.744,-0.675,3.288,2.613,-0.0,1.743,0.667,1.075,1.743,0.162,-0.101,0.069,-0.17,0.266,0.102,0.164,-0.003,0.028,-0.031,0.002,0.187,0.506,0.35,0.857,-0.0,-0.185,0.179,-0.364,-0.185,0.949,0.758,1.931,-0.169,3.469,-0.0,2.613,0.857,3.469,27327,13793,13534
1628277,Allisha Gray,2025,0.61,-0.06,0.167,-0.227,0.555,0.288,0.267,0.114,-0.04,0.155,0.081,0.992,0.798,1.683,2.481,0.0,0.861,0.865,-0.005,0.861,0.478,0.527,-0.1,0.628,-0.255,0.022,-0.277,0.205,0.049,0.156,0.308,-0.289,0.385,0.497,0.882,0.0,-0.258,-0.025,-0.233,-0.258,1.087,0.389,0.704,1.183,3.363,0.0,2.481,0.882,3.363,23255,11566,11689
1630149,Satou Sabally,2025,1.008,0.284,0.046,0.238,-0.228,0.341,-0.569,0.952,0.012,0.94,-0.082,0.785,0.772,1.711,2.484,0.0,0.838,0.784,0.054,0.838,0.082,0.38,0.181,0.198,-0.662,0.061,-0.723,0.365,0.003,0.361,-0.109,0.37,0.27,0.343,0.612,-0.0,0.328,0.198,0.13,0.328,1.09,-0.191,1.155,1.042,3.096,0.0,2.484,0.612,3.096,15614,7801,7813
201516,Allie Quigley,2025,2.024,0.663,0.193,0.47,0.199,-0.003,0.203,1.162,0.101,1.06,-0.548,0.783,-0.214,2.259,2.045,-0.0,0.635,0.433,0.202,0.635,0.706,-0.003,-0.164,0.161,0.436,0.107,0.329,0.272,0.009,0.263,0.229,0.247,-0.273,1.182,0.909,0.0,0.112,0.047,0.065,0.112,2.729,-0.319,1.03,-0.487,2.954,0.0,2.045,0.909,2.954,7802,3916,3886
1629483,Napheesa Collier,2025,2.205,-0.16,-0.081,-0.08,0.778,-0.263,1.041,1.587,-0.016,1.603,-0.249,0.459,-0.526,2.415,1.889,-0.0,0.39,0.467,-0.077,0.39,0.245,0.14,0.075,0.065,0.437,0.114,0.323,-0.332,-0.024,-0.308,0.13,0.674,-0.303,1.049,0.745,-0.0,0.362,0.407,-0.045,0.362,2.45,-0.12,1.134,-0.829,2.635,-0.0,1.889,0.745,2.635,19934,9994,9940
1629567,Natisha Hiedeman,2025,1.92,1.112,0.247,0.865,0.198,0.28,-0.083,0.61,0.094,0.516,0.085,-0.192,0.764,1.813,2.577,0.0,-0.24,0.485,-0.725,-0.24,1.107,0.152,-0.084,0.237,0.304,0.088,0.215,0.651,-0.034,0.685,-0.122,-0.339,-0.665,0.646,-0.018,-0.0,0.241,0.056,0.184,0.241,3.027,-0.037,-0.531,0.1,2.559,-0.0,2.577,-0.018,2.559,15194,7586,7608
203825,Kayla McBride,2025,1.599,0.254,0.016,0.238,0.818,0.032,0.786,0.527,-0.033,0.56,0.291,0.303,-0.37,2.193,1.823,-0.0,0.214,0.58,-0.366,0.214,0.265,0.261,-0.111,0.372,0.216,0.055,0.162,-0.213,0.017,-0.229,0.377,-0.177,0.031,0.465,0.496,0.0,-0.35,0.239,-0.589,-0.35,1.864,0.668,0.126,-0.339,2.319,-0.0,1.823,0.496,2.319,24057,12035,12022
202664,Courtney Vandersloot,2025,-0.374,0.363,0.239,0.124,-0.107,0.115,-0.222,-0.631,0.072,-0.703,-0.181,0.969,0.528,0.414,0.942,-0.0,0.442,0.213,0.229,0.442,1.341,1.173,0.076,1.097,1.011,0.283,0.729,-0.843,-0.032,-0.811,0.156,0.478,-0.606,1.975,1.369,0.0,0.509,0.377,0.132,0.509,0.967,-0.025,1.447,-0.078,2.311,0.0,0.942,1.369,2.311,19944,10009,9935
204319,Jewell Loyd,2025,-0.278,-0.417,-0.109,-0.308,-0.356,0.101,-0.457,0.495,-0.03,0.525,0.186,0.416,1.355,0.325,1.679,0.0,0.328,0.058,0.269,0.328,0.033,-0.7,-0.033,-0.668,0.387,-0.003,0.39,0.346,0.042,0.303,0.081,0.65,-0.141,0.764,0.622,0.0,0.531,0.36,0.17,0.531,-0.245,0.267,1.066,1.213,2.301,0.0,1.679,0.622,2.301,24292,12271,12021
1641648,Aliyah Boston,2025,0.939,0.065,0.096,-0.031,0.47,0.31,0.16,0.404,-0.075,0.48,0.141,0.63,0.999,1.71,2.709,-0.0,0.376,0.417,-0.04,0.376,-0.295,0.388,0.078,0.31,-0.131,-0.063,-0.068,-0.551,0.046,-0.597,-0.104,-0.57,0.437,-0.969,-0.532,-0.0,-0.672,-0.36,-0.312,-0.672,0.645,0.036,0.06,1.437,2.178,-0.0,2.709,-0.532,2.178,16346,8153,8193
1628878,Ariel Atkins,2025,1.695,-0.93,-0.254,-0.676,1.495,0.047,1.447,1.13,0.114,1.016,0.068,-0.078,0.373,1.685,2.058,0.0,0.322,-0.094,0.417,0.322,-0.71,-0.206,0.094,-0.299,-0.051,-0.01,-0.041,-0.453,-0.021,-0.432,0.017,0.51,0.186,-0.183,0.003,-0.0,0.307,-0.001,0.308,0.307,0.985,0.085,0.432,0.56,2.061,-0.0,2.058,0.003,2.061,19641,9824,9817
203026,Tiffany Hayes,2025,1.618,0.717,0.249,0.468,0.222,0.476,-0.254,0.678,0.103,0.576,-0.209,0.788,-0.642,2.197,1.554,-0.0,1.012,0.625,0.387,1.012,-0.154,0.71,0.077,0.633,-0.134,0.009,-0.142,-0.731,-0.067,-0.664,-0.117,0.659,0.067,0.388,0.454,-0.0,0.428,0.104,0.324,0.428,1.463,-0.326,1.447,-0.576,2.009,-0.0,1.554,0.454,2.009,11469,5724,5745
204324,Dearica Hamby,2025,1.546,1.192,0.334,0.858,0.553,0.356,0.197,-0.199,-0.035,-0.164,0.488,-0.94,-0.078,1.094,1.016,0.0,-0.503,0.0,-0.503,-0.503,-0.227,0.056,0.053,0.004,-0.705,0.0,-0.705,0.422,-0.045,0.467,0.354,-0.41,1.194,-0.283,0.911,-0.0,-0.246,-0.206,-0.04,-0.246,1.319,0.842,-1.35,1.116,1.926,0.0,1.016,0.911,1.926,20935,10426,10509
1631007,Veronica Burton,2025,-1.362,-1.05,-0.035,-1.015,0.31,0.441,-0.131,-0.622,-0.002,-0.62,0.311,0.952,1.01,-0.099,0.911,-0.0,0.748,0.7,0.048,0.748,0.868,0.806,0.122,0.684,0.286,-0.029,0.315,-0.224,0.017,-0.241,0.02,0.307,-0.23,1.195,0.965,0.0,0.565,0.114,0.451,0.565,-0.493,0.33,1.259,0.78,1.876,-0.0,0.911,0.965,1.876,9739,4841,4898
1629524,Bridget Carleton,2025,-0.129,-0.444,-0.17,-0.274,0.136,0.313,-0.176,0.179,-0.013,0.192,-0.059,-0.268,0.195,-0.457,-0.262,0.0,0.177,-0.558,0.735,0.177,1.005,0.345,0.069,0.276,0.201,-0.096,0.296,0.459,0.015,0.444,0.203,0.713,0.149,1.921,2.071,0.0,0.786,0.065,0.721,0.786,0.876,0.144,0.445,0.344,1.808,0.0,-0.262,2.071,1.808,18339,9180,9159
203827,Natasha Howard,2025,1.619,1.741,0.21,1.531,-0.211,-0.051,-0.16,0.088,-0.051,0.14,-0.277,-0.62,0.752,0.722,1.474,0.0,-0.602,-0.136,-0.466,-0.602,-0.121,-0.153,-0.103,-0.049,0.14,-0.007,0.147,-0.109,0.001,-0.11,0.115,-0.193,0.524,-0.199,0.324,0.0,0.152,-0.025,0.178,0.152,1.498,-0.162,-0.813,1.275,1.798,0.0,1.474,0.324,1.798,19607,9793,9814
1628244,Sami Whitcomb,2025,2.031,0.324,-0.068,0.391,0.241,0.411,-0.17,1.467,0.132,1.335,-0.225,-0.326,-0.721,1.48,0.76,-0.0,-0.206,-0.241,0.035,-0.206,1.207,-0.063,-0.204,0.142,0.242,-0.069,0.311,1.028,0.037,0.991,-0.22,-0.291,0.258,0.695,0.953,-0.0,-0.378,-0.454,0.077,-0.378,3.239,-0.446,-0.618,-0.462,1.713,-0.0,0.76,0.953,1.713,14683,7340,7343
1629501,Alanna Smith,2025,0.889,-0.259,-0.147,-0.112,-0.123,0.213,-0.337,1.272,0.012,1.26,-0.253,0.315,-0.0,0.951,0.951,0.0,-0.431,-0.292,-0.139,-0.431,-0.167,-0.412,-0.031,-0.382,-0.032,-0.048,0.016,0.277,0.068,0.209,0.148,0.331,0.304,0.312,0.615,0.0,0.658,0.747,-0.089,0.658,0.722,-0.106,0.646,0.303,1.566,0.0,0.951,0.615,1.566,16056,8064,7992
1642804,Te-Hina Paopao,2025,1.055,0.038,0.006,0.032,0.522,0.632,-0.11,0.495,-0.033,0.528,-0.368,1.16,0.085,1.847,1.932,-0.0,0.712,0.261,0.452,0.712,-0.31,-0.077,-0.023,-0.054,-0.249,0.04,-0.29,0.016,0.075,-0.059,0.165,-0.668,0.303,-0.813,-0.51,-0.0,-0.408,-0.19,-0.218,-0.408,0.745,-0.203,0.492,0.388,1.422,-0.0,1.932,-0.51,1.422,2564,1282,1282
1629479,Teaira McCowan,2025,1.043,0.519,0.17,0.348,0.077,-0.152,0.229,0.448,-0.038,0.486,-0.084,-0.419,2.254,0.54,2.794,0.0,-0.709,-0.738,0.028,-0.709,-0.395,0.048,0.028,0.02,0.272,0.071,0.201,-0.714,-0.016,-0.698,-0.154,-0.475,-0.382,-1.024,-1.406,0.0,-0.482,-0.447,-0.035,-0.482,0.649,-0.238,-0.894,1.872,1.388,0.0,2.794,-1.406,1.388,15566,7755,7811
1631086,Lexie Hull,2025,0.872,0.375,0.089,0.285,0.834,0.077,0.757,-0.337,-0.132,-0.205,0.054,-1.205,0.651,-0.28,0.371,-0.0,-0.981,-0.812,-0.169,-0.981,0.017,-0.199,-0.092,-0.107,-0.521,-0.043,-0.478,0.737,0.087,0.65,-0.28,0.474,0.791,0.211,1.002,0.0,0.571,0.461,0.11,0.571,0.889,-0.226,-0.731,1.442,1.373,-0.0,0.371,1.002,1.373,10612,5279,5333
201886,DeWanna Bonner,2025,-0.362,0.799,0.069,0.73,-0.779,0.014,-0.793,-0.382,-0.005,-0.378,0.454,0.642,-0.31,0.733,0.423,0.0,0.414,0.059,0.356,0.414,-0.448,-0.18,0.016,-0.197,0.11,-0.025,0.135,-0.378,-0.04,-0.338,0.203,0.737,0.4,0.491,0.891,-0.0,0.41,-0.128,0.538,0.41,-0.811,0.657,1.378,0.09,1.315,0.0,0.423,0.891,1.315,24049,12005,12044
1630097,Kaila Charles,2025,-1.08,-0.381,0.112,-0.493,-0.73,0.112,-0.842,0.031,-0.016,0.047,0.082,-0.093,1.668,-1.09,0.577,-0.0,0.166,0.911,-0.744,0.166,1.943,1.098,0.074,1.025,-0.001,-0.047,0.046,0.846,0.0,0.846,-0.592,-1.004,0.388,0.347,0.735,-0.0,-0.282,-0.17,-0.112,-0.282,0.864,-0.509,-1.097,2.055,1.312,-0.0,0.577,0.735,1.312,4336,2133,2203
1628279,Brittney Sykes,2025,-0.704,-0.192,0.265,-0.458,-0.712,0.085,-0.797,0.2,-0.035,0.235,0.454,0.077,-0.047,-0.174,-0.22,0.0,0.432,0.384,0.048,0.432,0.003,-0.276,0.045,-0.321,-0.189,-0.018,-0.171,0.467,-0.034,0.501,-0.376,1.766,0.07,1.393,1.463,-0.0,1.448,0.27,1.179,1.448,-0.701,0.078,1.843,0.023,1.243,0.0,-0.22,1.463,1.243,18912,9470,9442
1642291,Angel Reese,2025,-0.801,0.361,0.26,0.101,-0.5,0.102,-0.602,-0.661,-0.283,-0.379,0.18,-0.313,1.567,-0.934,0.633,-0.0,-0.662,-0.306,-0.355,-0.662,1.157,1.13,-0.037,1.167,0.225,-0.26,0.485,-0.198,0.109,-0.307,-0.274,-0.243,-0.169,0.64,0.471,0.0,0.163,-0.047,0.211,0.163,0.356,-0.094,-0.555,1.398,1.104,0.0,0.633,0.471,1.104,8370,4143,4227
1629477,Sabrina Ionescu,2025,1.614,0.326,-0.04,0.366,0.393,0.369,0.024,0.895,0.072,0.824,0.039,0.355,-0.373,2.008,1.635,0.0,0.406,0.192,0.214,0.406,0.445,0.177,-0.126,0.303,0.183,-0.041,0.224,0.085,0.019,0.066,0.262,-1.002,-0.395,-0.295,-0.69,-0.0,-1.19,-0.433,-0.758,-1.19,2.059,0.3,-0.646,-0.768,0.944,0.0,1.635,-0.69,0.944,25003,12578,12425
1628931,Gabby Williams,2025,0.679,0.162,0.03,0.132,-0.004,-0.063,0.059,0.522,-0.085,0.607,-0.997,1.022,0.152,0.703,0.856,-0.0,0.799,0.4,0.399,0.799,-0.239,-0.791,-0.112,-0.679,-0.061,0.016,-0.076,0.613,0.084,0.529,0.143,0.272,-0.09,0.175,0.085,-0.0,0.63,0.52,0.11,0.63,0.44,-0.855,1.293,0.062,0.941,-0.0,0.856,0.085,0.941,11777,5944,5833
1642303,Leïla Lacan,2025,1.192,0.951,0.061,0.889,0.461,-0.003,0.464,-0.22,-0.099,-0.122,-0.137,-0.404,-0.018,0.65,0.632,0.0,-0.359,-0.246,-0.113,-0.359,0.158,-0.255,-0.001,-0.254,0.057,-0.099,0.155,0.356,0.038,0.319,-0.144,0.145,0.131,0.159,0.29,0.0,0.512,0.376,0.136,0.512,1.35,-0.281,-0.26,0.113,0.922,0.0,0.632,0.29,0.922,2359,1180,1179
1631009,Rhyne Howard,2025,-2.482,-2.052,-0.236,-1.816,-0.415,-0.124,-0.292,-0.015,-0.041,0.026,0.086,1.077,1.049,-1.319,-0.269,-0.0,0.611,0.635,-0.024,0.611,1.249,0.656,0.09,0.566,0.171,0.079,0.092,0.422,0.046,0.376,-0.284,-0.4,0.563,0.565,1.128,-0.0,-0.206,-0.301,0.095,-0.206,-1.233,-0.198,0.677,1.612,0.858,-0.0,-0.269,1.128,0.858,17849,8878,8971
1628886,Jordin Canada,2025,-0.054,0.52,0.179,0.341,-0.64,-0.033,-0.607,0.066,0.015,0.051,-0.252,0.918,-0.683,0.613,-0.07,-0.0,0.826,0.591,0.235,0.826,-1.104,-0.545,0.003,-0.548,-0.569,0.055,-0.625,0.01,-0.018,0.029,-0.03,1.118,0.886,-0.015,0.871,-0.0,0.944,0.728,0.216,0.944,-1.157,-0.282,2.037,0.203,0.801,-0.0,-0.07,0.871,0.801,15656,7815,7841
1628926,Maria Kliundikova,2025,0.16,1.038,0.067,0.97,-0.596,0.043,-0.639,-0.282,-0.129,-0.153,0.043,0.446,0.409,0.649,1.058,-0.0,0.09,0.045,0.045,0.09,0.25,0.154,0.104,0.05,0.251,-0.024,0.275,-0.155,0.059,-0.214,-0.123,-0.046,-0.37,0.081,-0.289,0.0,-0.091,0.059,-0.151,-0.091,0.41,-0.081,0.401,0.039,0.769,0.0,1.058,-0.289,0.769,1525,771,754
100720,Sue Bird,2025,1.12,1.026,-0.029,1.054,-0.726,-0.078,-0.648,0.821,0.234,0.587,0.002,0.515,-0.994,1.637,0.642,0.0,0.35,-0.292,0.642,0.35,-0.823,-0.035,0.095,-0.129,-0.25,0.224,-0.474,-0.538,-0.072,-0.467,0.282,0.505,0.145,-0.037,0.109,-0.0,0.042,0.071,-0.029,0.042,0.297,0.284,1.019,-0.849,0.751,-0.0,0.642,0.109,0.751,6619,3347,3272
1627674,Kahleah Copper,2025,0.594,0.854,0.177,0.677,0.088,0.248,-0.16,-0.348,-0.063,-0.285,0.715,-0.304,0.095,1.004,1.1,0.0,-0.134,-0.173,0.039,-0.134,0.341,-0.028,-0.183,0.156,0.5,-0.041,0.54,-0.131,0.073,-0.203,0.079,-0.646,-0.24,-0.225,-0.466,-0.0,-0.533,-0.174,-0.359,-0.533,0.935,0.794,-0.95,-0.145,0.634,-0.0,1.1,-0.466,0.634,23030,11526,11504
1630150,Chennedy Carter,2025,0.753,0.11,0.257,-0.148,0.306,-0.139,0.445,0.337,-0.072,0.41,0.216,1.209,-0.77,2.178,1.407,0.0,1.061,0.66,0.4,1.061,-0.742,-0.156,-0.008,-0.148,-0.133,-0.09,-0.043,-0.453,-0.013,-0.44,-0.509,0.23,0.245,-1.021,-0.776,-0.0,0.318,0.289,0.029,0.318,0.011,-0.294,1.439,-0.525,0.631,0.0,1.407,-0.776,0.631,5354,2665,2689
203406,Layshia Clarendon,2025,0.414,0.117,0.205,-0.088,0.375,-0.087,0.462,-0.079,0.043,-0.122,0.145,-0.38,-0.56,0.178,-0.382,-0.0,-0.189,-0.046,-0.143,-0.189,-0.657,-0.694,-0.141,-0.554,0.09,-0.013,0.103,-0.053,-0.029,-0.024,0.141,1.049,0.324,0.532,0.857,0.0,0.586,0.338,0.248,0.586,-0.244,0.286,0.669,-0.236,0.475,-0.0,-0.382,0.857,0.475,6306,3150,3156
1631044,Naz Hillmon,2025,-0.231,-0.294,0.159,-0.453,-0.184,0.253,-0.438,0.247,-0.09,0.337,0.263,-0.416,0.58,-0.384,0.196,0.0,-0.702,-0.39,-0.312,-0.702,0.484,0.6,-0.019,0.619,-1.092,-0.042,-1.051,0.976,0.051,0.925,-0.006,-0.432,0.221,0.046,0.267,-0.0,-0.543,-0.318,-0.225,-0.543,0.253,0.257,-0.848,0.801,0.462,-0.0,0.196,0.267,0.462,11533,5754,5779
1629498,Jackie Young,2025,-0.893,-0.41,-0.252,-0.158,-0.496,-0.31,-0.186,0.013,-0.048,0.061,0.062,0.555,0.225,-0.276,-0.051,-0.0,0.747,0.025,0.723,0.747,-0.238,-0.237,-0.009,-0.229,0.052,0.068,-0.016,-0.052,0.043,-0.095,0.159,0.117,0.432,0.039,0.47,-0.0,-0.198,-0.071,-0.127,-0.198,-1.131,0.221,0.673,0.656,0.419,-0.0,-0.051,0.47,0.419,27849,14052,13797
1630093,Bella Alarie,2025,-0.843,-0.117,0.03,-0.147,-0.04,-0.19,0.15,-0.686,0.062,-0.748,-0.399,-0.356,0.281,-1.598,-1.316,-0.0,-0.374,0.346,-0.72,-0.374,0.765,0.024,-0.063,0.087,0.287,-0.036,0.323,0.454,-0.042,0.497,0.248,0.176,0.517,1.189,1.706,0.0,0.015,-0.151,0.166,0.015,-0.078,-0.151,-0.179,0.798,0.39,0.0,-1.316,1.706,0.39,1506,746,760
1627675,Courtney Williams,2025,0.034,-0.385,-0.204,-0.182,0.193,-0.784,0.977,0.226,-0.071,0.297,-0.741,0.113,-0.075,-0.594,-0.668,-0.0,0.416,0.14,0.276,0.416,0.262,-0.187,0.02,-0.207,0.123,-0.002,0.125,0.326,0.006,0.321,0.208,0.69,-0.114,1.161,1.047,-0.0,0.26,0.733,-0.474,0.26,0.296,-0.532,0.803,-0.188,0.379,-0.0,-0.668,1.047,0.379,25583,12815,12768
1629497,Marina Mabrey,2025,1.033,0.836,-0.004,0.84,-0.182,-0.14,-0.042,0.379,0.092,0.286,0.025,0.324,0.176,1.382,1.558,-0.0,0.676,0.171,0.505,0.676,-0.853,-0.92,-0.212,-0.708,0.169,-0.048,0.218,-0.102,-0.029,-0.073,-0.374,0.045,-0.009,-1.182,-1.191,-0.0,0.025,-0.168,0.193,0.025,0.18,-0.349,0.369,0.167,0.367,-0.0,1.558,-1.191,0.367,19897,9906,9991
203035,Shey Peddy,2025,-0.909,-0.453,0.127,-0.58,-1.331,0.31,-1.642,0.876,0.074,0.802,-0.027,-0.148,0.875,-1.084,-0.209,0.0,0.044,0.316,-0.272,0.044,0.767,0.296,-0.177,0.473,0.064,-0.077,0.141,0.407,-0.001,0.408,0.09,-0.081,-0.222,0.776,0.554,0.0,0.139,-0.323,0.462,0.139,-0.142,0.062,-0.229,0.653,0.345,0.0,-0.209,0.554,0.345,8523,4268,4255
1630112,Tyasha Harris,2025,0.189,0.2,0.06,0.14,0.054,0.023,0.031,-0.066,0.058,-0.124,-0.184,-0.049,0.481,-0.044,0.437,-0.0,0.223,0.34,-0.117,0.223,0.019,-0.718,-0.052,-0.665,0.381,-0.083,0.464,0.356,-0.037,0.394,-0.395,0.559,-0.307,0.183,-0.123,-0.0,0.339,0.018,0.321,0.339,0.208,-0.579,0.51,0.174,0.314,-0.0,0.437,-0.123,0.314,12782,6372,6410
203823,Chiney Ogwumike,2025,-0.443,0.492,0.12,0.372,-0.638,-0.009,-0.629,-0.297,0.023,-0.32,0.336,-0.344,0.361,-0.451,-0.09,-0.0,-0.553,-0.297,-0.256,-0.553,-0.521,0.088,-0.0,0.089,0.143,0.113,0.03,-0.752,-0.004,-0.749,-0.27,0.951,0.206,0.159,0.365,0.0,1.217,0.383,0.835,1.217,-0.964,0.066,0.607,0.566,0.275,-0.0,-0.09,0.365,0.275,2970,1479,1491
1627700,Julie Allemand,2025,-0.06,0.162,0.154,0.009,0.755,0.358,0.397,-0.977,-0.098,-0.879,0.016,1.25,-0.233,1.206,0.974,0.0,0.896,0.273,0.624,0.896,-1.21,-0.246,-0.059,-0.186,-0.576,-0.133,-0.443,-0.388,0.062,-0.45,0.098,0.269,0.11,-0.843,-0.732,0.0,0.085,0.092,-0.008,0.085,-1.27,0.114,1.519,-0.122,0.241,0.0,0.974,-0.732,0.241,5441,2732,2709
202658,Danielle Robinson,2025,-0.036,-0.122,0.175,-0.297,0.419,-0.381,0.799,-0.332,0.009,-0.342,0.007,-0.005,-1.053,-0.034,-1.086,-0.0,0.291,0.136,0.156,0.291,0.237,-0.095,-0.159,0.064,-0.049,0.103,-0.152,0.381,-0.033,0.413,-0.199,0.655,0.578,0.693,1.271,0.0,0.665,-0.144,0.808,0.665,0.201,-0.192,0.65,-0.475,0.184,-0.0,-1.086,1.271,0.184,7906,3918,3988
1628909,Kelsey Mitchell,2025,0.159,0.295,0.241,0.054,-0.21,0.29,-0.5,0.074,-0.011,0.085,-0.006,0.407,0.879,0.56,1.438,0.0,0.655,0.33,0.325,0.655,-0.901,0.24,-0.054,0.294,-0.203,0.106,-0.308,-0.938,0.017,-0.954,0.155,-0.026,-0.499,-0.772,-1.271,0.0,-0.057,-0.432,0.375,-0.057,-0.741,0.149,0.38,0.379,0.167,0.0,1.438,-1.271,0.167,24144,12027,12117
203014,Nneka Ogwumike,2025,-0.779,0.365,-0.055,0.42,0.053,-0.445,0.498,-1.196,-0.154,-1.042,0.094,0.764,-0.567,0.079,-0.488,0.0,0.41,-0.439,0.849,0.41,-1.091,-0.644,-0.155,-0.489,-0.146,-0.193,0.047,-0.301,0.04,-0.34,-0.016,1.163,0.565,0.056,0.622,0.0,1.199,0.584,0.615,1.199,-1.87,0.078,1.928,-0.002,0.134,0.0,-0.488,0.622,0.134,20871,10505,10366
